workId,axisId,state,value,confidence,refs,observation,limitation
work-53fb816835ab36e40a1f,artRealism,unknown,,,reader-step-04;reader-step-08;reader-step-12;reader-step-16;reader-step-20;reader-step-24,Six readable body pages were retained from one railway encounter and action sequence,One context fails the two-context static gate; unknown is not low
work-53fb816835ab36e40a1f,artDensity,unknown,,,reader-step-04;reader-step-08;reader-step-12;reader-step-16;reader-step-20;reader-step-24,Six readable body pages were retained from one railway encounter and action sequence,One context fails the two-context static gate; unknown is not low
work-53fb816835ab36e40a1f,visualSoftness,unknown,,,reader-step-04;reader-step-08;reader-step-12;reader-step-16;reader-step-20;reader-step-24,Six readable body pages were retained from one railway encounter and action sequence,One context fails the two-context static gate; unknown is not low
work-53fb816835ab36e40a1f,motionImpact,unknown,,,reader-step-04;reader-step-08;reader-step-12;reader-step-16;reader-step-20;reader-step-24,Movement and impact appear but no exact continuous action sequence was established,Preflight motionGateAttemptable=false; no start-development-impact-resolved sequence; unknown is not low
work-62fbc6b2253b895e3a66,artRealism,unknown,,,reader-step-08;reader-step-12;reader-step-16;reader-step-20;reader-step-24,Five genuine body pages were retained after opening and title splash exclusion,Five pages fail the six-page static gate; unknown is not low
work-62fbc6b2253b895e3a66,artDensity,unknown,,,reader-step-08;reader-step-12;reader-step-16;reader-step-20;reader-step-24,Five genuine body pages were retained after opening and title splash exclusion,Five pages fail the six-page static gate; unknown is not low
work-62fbc6b2253b895e3a66,visualSoftness,unknown,,,reader-step-08;reader-step-12;reader-step-16;reader-step-20;reader-step-24,Five genuine body pages were retained after opening and title splash exclusion,Five pages fail the six-page static gate; unknown is not low
work-62fbc6b2253b895e3a66,motionImpact,unknown,,,reader-step-08;reader-step-12;reader-step-16;reader-step-20;reader-step-24,No exact continuous action sequence was established in the bounded packet,Preflight motionGateAttemptable=false; no start-development-impact-resolved sequence; unknown is not low
work-634f34830600e07d8f17,artRealism,known,2,0.90,reader-step-04;reader-step-08;reader-step-12;reader-step-16;reader-step-20;reader-step-24,Proportionate students and school space remain paired with elongated faces sharp expressions and comic deformation at general stylization,Entry-scope six-page sample only; value 3 was rejected because facial and reaction stylization persists across both contexts
work-634f34830600e07d8f17,artDensity,known,2,0.88,reader-step-04;reader-step-08;reader-step-12;reader-step-16;reader-step-20;reader-step-24,School architecture street crowds foliage and tones balance frequent open character panels and white fields,Entry-scope six-page sample only; neither sparse nor highly worked treatment persists across both contexts
