workId,axisId,state,value,confidence,evidenceId
work-0029e59a039dce3f6e74,progression,known,2,0.82,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,problemSolving,unknown,,,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,strategy,unknown,,,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,pacing,known,3,0.88,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,mysteryReveal,known,2,0.80,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,worldBuilding,known,2,0.88,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,characterArcWeight,known,2,0.84,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,relationshipStructure,known,2,0.82,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,comedy,known,2,0.72,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,darkness,known,2,0.86,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,mentalStress,known,2,0.80,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,romance,unknown,,,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,emotionalWarmth,unknown,,,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,artRealism,known,2,0.82,ev-batch-003-art-work-0029e59a039dce3f6e74-art-realism
work-0029e59a039dce3f6e74,artDensity,known,2,0.88,ev-batch-003-art-work-0029e59a039dce3f6e74-art-density
work-0029e59a039dce3f6e74,visualSoftness,known,3,0.78,ev-batch-003-art-work-0029e59a039dce3f6e74-visual-softness
work-0029e59a039dce3f6e74,motionImpact,unknown,,,ev-batch-003-art-work-0029e59a039dce3f6e74-motion-impact
work-064c0062e7a8e29cfbed,progression,known,2,0.86,ev-batch-003-text-work-064c0062e7a8e29cfbed
work-064c0062e7a8e29cfbed,problemSolving,known,2,0.84,ev-batch-003-text-work-064c0062e7a8e29cfbed
work-064c0062e7a8e29cfbed,strategy,unknown,,,ev-batch-003-text-work-064c0062e7a8e29cfbed
work-064c0062e7a8e29cfbed,pacing,known,2,0.82,ev-batch-003-text-work-064c0062e7a8e29cfbed
work-064c0062e7a8e29cfbed,mysteryReveal,known,2,0.86,ev-batch-003-text-work-064c0062e7a8e29cfbed
work-064c0062e7a8e29cfbed,worldBuilding,known,2,0.84,ev-batch-003-text-work-064c0062e7a8e29cfbed
work-064c0062e7a8e29cfbed,characterArcWeight,known,2,0.78,ev-batch-003-text-work-064c0062e7a8e29cfbed
work-064c0062e7a8e29cfbed,relationshipStructure,known,2,0.82,ev-batch-003-text-work-064c0062e7a8e29cfbed
work-064c0062e7a8e29cfbed,comedy,known,2,0.80,ev-batch-003-text-work-064c0062e7a8e29cfbed
work-064c0062e7a8e29cfbed,darkness,known,2,0.75,ev-batch-003-text-work-064c0062e7a8e29cfbed
work-064c0062e7a8e29cfbed,mentalStress,unknown,,,ev-batch-003-text-work-064c0062e7a8e29cfbed
work-064c0062e7a8e29cfbed,romance,unknown,,,ev-batch-003-text-work-064c0062e7a8e29cfbed
work-064c0062e7a8e29cfbed,emotionalWarmth,known,2,0.80,ev-batch-003-text-work-064c0062e7a8e29cfbed
work-064c0062e7a8e29cfbed,artRealism,known,2,0.88,ev-batch-003-art-work-064c0062e7a8e29cfbed-art-realism
work-064c0062e7a8e29cfbed,artDensity,known,2,0.87,ev-batch-003-art-work-064c0062e7a8e29cfbed-art-density
work-064c0062e7a8e29cfbed,visualSoftness,known,2,0.79,ev-batch-003-art-work-064c0062e7a8e29cfbed-visual-softness
work-064c0062e7a8e29cfbed,motionImpact,known,3,0.91,ev-batch-003-art-work-064c0062e7a8e29cfbed-motion-impact
work-131ba7a362fa9e38a10a,progression,unknown,,,ev-batch-003-text-work-131ba7a362fa9e38a10a
work-131ba7a362fa9e38a10a,problemSolving,known,2,0.80,ev-batch-003-text-work-131ba7a362fa9e38a10a
work-131ba7a362fa9e38a10a,strategy,unknown,,,ev-batch-003-text-work-131ba7a362fa9e38a10a
work-131ba7a362fa9e38a10a,pacing,known,2,0.78,ev-batch-003-text-work-131ba7a362fa9e38a10a
work-131ba7a362fa9e38a10a,mysteryReveal,known,2,0.80,ev-batch-003-text-work-131ba7a362fa9e38a10a
work-131ba7a362fa9e38a10a,worldBuilding,known,2,0.76,ev-batch-003-text-work-131ba7a362fa9e38a10a
work-131ba7a362fa9e38a10a,characterArcWeight,known,2,0.72,ev-batch-003-text-work-131ba7a362fa9e38a10a
work-131ba7a362fa9e38a10a,relationshipStructure,known,2,0.82,ev-batch-003-text-work-131ba7a362fa9e38a10a
work-131ba7a362fa9e38a10a,comedy,known,4,0.82,ev-batch-003-text-work-131ba7a362fa9e38a10a
work-131ba7a362fa9e38a10a,darkness,known,0,0.80,ev-batch-003-text-work-131ba7a362fa9e38a10a
work-131ba7a362fa9e38a10a,mentalStress,unknown,,,ev-batch-003-text-work-131ba7a362fa9e38a10a
work-131ba7a362fa9e38a10a,romance,unknown,,,ev-batch-003-text-work-131ba7a362fa9e38a10a
work-131ba7a362fa9e38a10a,emotionalWarmth,known,2,0.80,ev-batch-003-text-work-131ba7a362fa9e38a10a
work-131ba7a362fa9e38a10a,artRealism,known,1,0.88,ev-batch-003-art-work-131ba7a362fa9e38a10a-art-realism
work-131ba7a362fa9e38a10a,artDensity,known,3,0.84,ev-batch-003-art-work-131ba7a362fa9e38a10a-art-density
work-131ba7a362fa9e38a10a,visualSoftness,known,2,0.78,ev-batch-003-art-work-131ba7a362fa9e38a10a-visual-softness
work-131ba7a362fa9e38a10a,motionImpact,unknown,,,ev-batch-003-art-work-131ba7a362fa9e38a10a-motion-impact
work-174e7603bb0e71bb62ab,progression,known,0,0.80,ev-batch-003-text-work-174e7603bb0e71bb62ab
work-174e7603bb0e71bb62ab,problemSolving,unknown,,,ev-batch-003-text-work-174e7603bb0e71bb62ab
work-174e7603bb0e71bb62ab,strategy,unknown,,,ev-batch-003-text-work-174e7603bb0e71bb62ab
