workId,axisId,state,value,confidence,evidenceId
work-29d4300ad9d3358fb67a,progression,unknown,,,ev-batch-002-a-work-29d4300ad9d3358fb67a
work-29d4300ad9d3358fb67a,problemSolving,known,2,0.78,ev-batch-002-a-work-29d4300ad9d3358fb67a
work-29d4300ad9d3358fb67a,strategy,unknown,,,ev-batch-002-a-work-29d4300ad9d3358fb67a
work-29d4300ad9d3358fb67a,pacing,known,3,0.84,ev-batch-002-a-work-29d4300ad9d3358fb67a
work-29d4300ad9d3358fb67a,mysteryReveal,known,4,0.90,ev-batch-002-a-work-29d4300ad9d3358fb67a
work-29d4300ad9d3358fb67a,worldBuilding,known,2,0.76,ev-batch-002-a-work-29d4300ad9d3358fb67a
work-29d4300ad9d3358fb67a,characterArcWeight,unknown,,,ev-batch-002-a-work-29d4300ad9d3358fb67a
work-29d4300ad9d3358fb67a,relationshipStructure,known,4,0.88,ev-batch-002-a-work-29d4300ad9d3358fb67a
work-29d4300ad9d3358fb67a,comedy,unknown,,,ev-batch-002-a-work-29d4300ad9d3358fb67a
work-29d4300ad9d3358fb67a,darkness,known,2,0.74,ev-batch-002-a-work-29d4300ad9d3358fb67a
work-29d4300ad9d3358fb67a,mentalStress,unknown,,,ev-batch-002-a-work-29d4300ad9d3358fb67a
work-29d4300ad9d3358fb67a,romance,unknown,,,ev-batch-002-a-work-29d4300ad9d3358fb67a
work-29d4300ad9d3358fb67a,emotionalWarmth,unknown,,,ev-batch-002-a-work-29d4300ad9d3358fb67a
work-3dfaf6231e21133620c6,progression,unknown,,,ev-batch-002-a-work-3dfaf6231e21133620c6
work-3dfaf6231e21133620c6,problemSolving,unknown,,,ev-batch-002-a-work-3dfaf6231e21133620c6
work-3dfaf6231e21133620c6,strategy,unknown,,,ev-batch-002-a-work-3dfaf6231e21133620c6
work-3dfaf6231e21133620c6,pacing,known,4,0.88,ev-batch-002-a-work-3dfaf6231e21133620c6
work-3dfaf6231e21133620c6,mysteryReveal,known,2,0.76,ev-batch-002-a-work-3dfaf6231e21133620c6
work-3dfaf6231e21133620c6,worldBuilding,known,3,0.86,ev-batch-002-a-work-3dfaf6231e21133620c6
work-3dfaf6231e21133620c6,characterArcWeight,known,3,0.82,ev-batch-002-a-work-3dfaf6231e21133620c6
work-3dfaf6231e21133620c6,relationshipStructure,known,3,0.84,ev-batch-002-a-work-3dfaf6231e21133620c6
work-3dfaf6231e21133620c6,comedy,unknown,,,ev-batch-002-a-work-3dfaf6231e21133620c6
work-3dfaf6231e21133620c6,darkness,known,4,0.92,ev-batch-002-a-work-3dfaf6231e21133620c6
work-3dfaf6231e21133620c6,mentalStress,known,3,0.80,ev-batch-002-a-work-3dfaf6231e21133620c6
work-3dfaf6231e21133620c6,romance,unknown,,,ev-batch-002-a-work-3dfaf6231e21133620c6
work-3dfaf6231e21133620c6,emotionalWarmth,known,1,0.68,ev-batch-002-a-work-3dfaf6231e21133620c6
work-3e725951eb9c49771087,progression,unknown,,,ev-batch-002-a-work-3e725951eb9c49771087
work-3e725951eb9c49771087,problemSolving,known,3,0.88,ev-batch-002-a-work-3e725951eb9c49771087
work-3e725951eb9c49771087,strategy,unknown,,,ev-batch-002-a-work-3e725951eb9c49771087
work-3e725951eb9c49771087,pacing,known,3,0.84,ev-batch-002-a-work-3e725951eb9c49771087
work-3e725951eb9c49771087,mysteryReveal,known,3,0.90,ev-batch-002-a-work-3e725951eb9c49771087
work-3e725951eb9c49771087,worldBuilding,known,2,0.78,ev-batch-002-a-work-3e725951eb9c49771087
work-3e725951eb9c49771087,characterArcWeight,known,2,0.76,ev-batch-002-a-work-3e725951eb9c49771087
work-3e725951eb9c49771087,relationshipStructure,known,2,0.84,ev-batch-002-a-work-3e725951eb9c49771087
work-3e725951eb9c49771087,comedy,unknown,,,ev-batch-002-a-work-3e725951eb9c49771087
work-3e725951eb9c49771087,darkness,known,2,0.72,ev-batch-002-a-work-3e725951eb9c49771087
work-3e725951eb9c49771087,mentalStress,unknown,,,ev-batch-002-a-work-3e725951eb9c49771087
work-3e725951eb9c49771087,romance,unknown,,,ev-batch-002-a-work-3e725951eb9c49771087
work-3e725951eb9c49771087,emotionalWarmth,unknown,,,ev-batch-002-a-work-3e725951eb9c49771087
work-40b8c35b1d8c9a90144c,progression,unknown,,,ev-batch-002-a-work-40b8c35b1d8c9a90144c
work-40b8c35b1d8c9a90144c,problemSolving,unknown,,,ev-batch-002-a-work-40b8c35b1d8c9a90144c
work-40b8c35b1d8c9a90144c,strategy,unknown,,,ev-batch-002-a-work-40b8c35b1d8c9a90144c
work-40b8c35b1d8c9a90144c,pacing,unknown,,,ev-batch-002-a-work-40b8c35b1d8c9a90144c
work-40b8c35b1d8c9a90144c,mysteryReveal,unknown,,,ev-batch-002-a-work-40b8c35b1d8c9a90144c
work-40b8c35b1d8c9a90144c,worldBuilding,unknown,,,ev-batch-002-a-work-40b8c35b1d8c9a90144c
work-40b8c35b1d8c9a90144c,characterArcWeight,unknown,,,ev-batch-002-a-work-40b8c35b1d8c9a90144c
work-40b8c35b1d8c9a90144c,relationshipStructure,unknown,,,ev-batch-002-a-work-40b8c35b1d8c9a90144c
work-40b8c35b1d8c9a90144c,comedy,unknown,,,ev-batch-002-a-work-40b8c35b1d8c9a90144c
work-40b8c35b1d8c9a90144c,darkness,unknown,,,ev-batch-002-a-work-40b8c35b1d8c9a90144c
work-40b8c35b1d8c9a90144c,mentalStress,unknown,,,ev-batch-002-a-work-40b8c35b1d8c9a90144c
work-40b8c35b1d8c9a90144c,romance,unknown,,,ev-batch-002-a-work-40b8c35b1d8c9a90144c
work-40b8c35b1d8c9a90144c,emotionalWarmth,unknown,,,ev-batch-002-a-work-40b8c35b1d8c9a90144c
work-4c784fc78dfd9b139c3f,progression,known,2,0.78,ev-batch-002-a-work-4c784fc78dfd9b139c3f
work-4c784fc78dfd9b139c3f,problemSolving,unknown,,,ev-batch-002-a-work-4c784fc78dfd9b139c3f
work-4c784fc78dfd9b139c3f,strategy,unknown,,,ev-batch-002-a-work-4c784fc78dfd9b139c3f
work-4c784fc78dfd9b139c3f,pacing,known,2,0.82,ev-batch-002-a-work-4c784fc78dfd9b139c3f
work-4c784fc78dfd9b139c3f,mysteryReveal,unknown,,,ev-batch-002-a-work-4c784fc78dfd9b139c3f
work-4c784fc78dfd9b139c3f,worldBuilding,unknown,,,ev-batch-002-a-work-4c784fc78dfd9b139c3f
work-4c784fc78dfd9b139c3f,characterArcWeight,known,4,0.92,ev-batch-002-a-work-4c784fc78dfd9b139c3f
work-4c784fc78dfd9b139c3f,relationshipStructure,known,3,0.90,ev-batch-002-a-work-4c784fc78dfd9b139c3f
work-4c784fc78dfd9b139c3f,comedy,unknown,,,ev-batch-002-a-work-4c784fc78dfd9b139c3f
work-4c784fc78dfd9b139c3f,darkness,unknown,,,ev-batch-002-a-work-4c784fc78dfd9b139c3f
work-4c784fc78dfd9b139c3f,mentalStress,known,1,0.74,ev-batch-002-a-work-4c784fc78dfd9b139c3f
work-4c784fc78dfd9b139c3f,romance,known,4,0.94,ev-batch-002-a-work-4c784fc78dfd9b139c3f
work-4c784fc78dfd9b139c3f,emotionalWarmth,known,4,0.92,ev-batch-002-a-work-4c784fc78dfd9b139c3f
work-518d7ed42dd9253679c3,progression,unknown,,,ev-batch-002-a-work-518d7ed42dd9253679c3
work-518d7ed42dd9253679c3,problemSolving,known,4,0.94,ev-batch-002-a-work-518d7ed42dd9253679c3
work-518d7ed42dd9253679c3,strategy,known,4,0.94,ev-batch-002-a-work-518d7ed42dd9253679c3
work-518d7ed42dd9253679c3,pacing,known,3,0.88,ev-batch-002-a-work-518d7ed42dd9253679c3
work-518d7ed42dd9253679c3,mysteryReveal,known,1,0.68,ev-batch-002-a-work-518d7ed42dd9253679c3
work-518d7ed42dd9253679c3,worldBuilding,known,3,0.88,ev-batch-002-a-work-518d7ed42dd9253679c3
work-518d7ed42dd9253679c3,characterArcWeight,known,2,0.80,ev-batch-002-a-work-518d7ed42dd9253679c3
work-518d7ed42dd9253679c3,relationshipStructure,known,3,0.86,ev-batch-002-a-work-518d7ed42dd9253679c3
work-518d7ed42dd9253679c3,comedy,unknown,,,ev-batch-002-a-work-518d7ed42dd9253679c3
work-518d7ed42dd9253679c3,darkness,known,3,0.88,ev-batch-002-a-work-518d7ed42dd9253679c3
work-518d7ed42dd9253679c3,mentalStress,known,2,0.78,ev-batch-002-a-work-518d7ed42dd9253679c3
work-518d7ed42dd9253679c3,romance,unknown,,,ev-batch-002-a-work-518d7ed42dd9253679c3
work-518d7ed42dd9253679c3,emotionalWarmth,unknown,,,ev-batch-002-a-work-518d7ed42dd9253679c3
work-53e54c95f637b66c4fb2,progression,known,4,0.94,ev-batch-002-a-work-53e54c95f637b66c4fb2
work-53e54c95f637b66c4fb2,problemSolving,unknown,,,ev-batch-002-a-work-53e54c95f637b66c4fb2
work-53e54c95f637b66c4fb2,strategy,unknown,,,ev-batch-002-a-work-53e54c95f637b66c4fb2
work-53e54c95f637b66c4fb2,pacing,known,3,0.86,ev-batch-002-a-work-53e54c95f637b66c4fb2
work-53e54c95f637b66c4fb2,mysteryReveal,unknown,,,ev-batch-002-a-work-53e54c95f637b66c4fb2
work-53e54c95f637b66c4fb2,worldBuilding,known,2,0.80,ev-batch-002-a-work-53e54c95f637b66c4fb2
work-53e54c95f637b66c4fb2,characterArcWeight,known,4,0.94,ev-batch-002-a-work-53e54c95f637b66c4fb2
work-53e54c95f637b66c4fb2,relationshipStructure,known,3,0.86,ev-batch-002-a-work-53e54c95f637b66c4fb2
work-53e54c95f637b66c4fb2,comedy,unknown,,,ev-batch-002-a-work-53e54c95f637b66c4fb2
work-53e54c95f637b66c4fb2,darkness,known,2,0.82,ev-batch-002-a-work-53e54c95f637b66c4fb2
work-53e54c95f637b66c4fb2,mentalStress,known,2,0.80,ev-batch-002-a-work-53e54c95f637b66c4fb2
work-53e54c95f637b66c4fb2,romance,unknown,,,ev-batch-002-a-work-53e54c95f637b66c4fb2
work-53e54c95f637b66c4fb2,emotionalWarmth,known,3,0.86,ev-batch-002-a-work-53e54c95f637b66c4fb2
work-5915d6d7601377fcc75f,progression,known,2,0.78,ev-batch-002-a-work-5915d6d7601377fcc75f
work-5915d6d7601377fcc75f,problemSolving,unknown,,,ev-batch-002-a-work-5915d6d7601377fcc75f
work-5915d6d7601377fcc75f,strategy,unknown,,,ev-batch-002-a-work-5915d6d7601377fcc75f
work-5915d6d7601377fcc75f,pacing,known,3,0.84,ev-batch-002-a-work-5915d6d7601377fcc75f
work-5915d6d7601377fcc75f,mysteryReveal,unknown,,,ev-batch-002-a-work-5915d6d7601377fcc75f
work-5915d6d7601377fcc75f,worldBuilding,known,2,0.82,ev-batch-002-a-work-5915d6d7601377fcc75f
work-5915d6d7601377fcc75f,characterArcWeight,known,4,0.92,ev-batch-002-a-work-5915d6d7601377fcc75f
work-5915d6d7601377fcc75f,relationshipStructure,known,3,0.86,ev-batch-002-a-work-5915d6d7601377fcc75f
work-5915d6d7601377fcc75f,comedy,unknown,,,ev-batch-002-a-work-5915d6d7601377fcc75f
work-5915d6d7601377fcc75f,darkness,known,2,0.72,ev-batch-002-a-work-5915d6d7601377fcc75f
work-5915d6d7601377fcc75f,mentalStress,known,2,0.76,ev-batch-002-a-work-5915d6d7601377fcc75f
work-5915d6d7601377fcc75f,romance,known,3,0.90,ev-batch-002-a-work-5915d6d7601377fcc75f
work-5915d6d7601377fcc75f,emotionalWarmth,known,3,0.84,ev-batch-002-a-work-5915d6d7601377fcc75f
work-5b4dc4e6e966436b2990,progression,unknown,,,ev-batch-002-a-work-5b4dc4e6e966436b2990
work-5b4dc4e6e966436b2990,problemSolving,unknown,,,ev-batch-002-a-work-5b4dc4e6e966436b2990
work-5b4dc4e6e966436b2990,strategy,unknown,,,ev-batch-002-a-work-5b4dc4e6e966436b2990
work-5b4dc4e6e966436b2990,pacing,known,2,0.74,ev-batch-002-a-work-5b4dc4e6e966436b2990
work-5b4dc4e6e966436b2990,mysteryReveal,known,2,0.76,ev-batch-002-a-work-5b4dc4e6e966436b2990
work-5b4dc4e6e966436b2990,worldBuilding,known,3,0.86,ev-batch-002-a-work-5b4dc4e6e966436b2990
work-5b4dc4e6e966436b2990,characterArcWeight,known,4,0.90,ev-batch-002-a-work-5b4dc4e6e966436b2990
work-5b4dc4e6e966436b2990,relationshipStructure,known,3,0.84,ev-batch-002-a-work-5b4dc4e6e966436b2990
work-5b4dc4e6e966436b2990,comedy,unknown,,,ev-batch-002-a-work-5b4dc4e6e966436b2990
