workId,axisId,state,value,confidence,evidenceId
work-84b7c7d7720447075c25,progression,unknown,,,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,problemSolving,unknown,,,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,strategy,known,4,0.90,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,pacing,known,4,0.92,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,mysteryReveal,unknown,,,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,worldBuilding,known,4,0.91,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,characterArcWeight,known,2,0.74,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,relationshipStructure,known,3,0.84,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,comedy,unknown,,,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,darkness,known,2,0.80,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,mentalStress,unknown,,,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,romance,unknown,,,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,emotionalWarmth,unknown,,,ev-batch-002-a-work-84b7c7d7720447075c25
work-9072892a767332254f00,progression,unknown,,,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,problemSolving,unknown,,,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,strategy,unknown,,,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,pacing,known,1,0.82,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,mysteryReveal,unknown,,,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,worldBuilding,unknown,,,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,characterArcWeight,known,3,0.80,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,relationshipStructure,known,2,0.81,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,comedy,unknown,,,ev-batch-002-a-work-9072892a767332254f00
