workId,axisId,state,value,confidence,evidenceId
work-925f371723beac5227f7,progression,unknown,,,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,problemSolving,unknown,,,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,strategy,unknown,,,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,pacing,known,2,0.54,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,mysteryReveal,known,2,0.63,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,worldBuilding,known,2,0.82,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,characterArcWeight,unknown,,,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,relationshipStructure,known,2,0.8,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,comedy,unknown,,,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,darkness,unknown,,,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,mentalStress,known,2,0.65,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,romance,unknown,,,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,emotionalWarmth,known,2,0.58,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,artRealism,unknown,,,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,artDensity,unknown,,,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,visualSoftness,unknown,,,ev-batch-004-a-work-925f371723beac5227f7
work-925f371723beac5227f7,motionImpact,unknown,,,ev-batch-004-a-work-925f371723beac5227f7
work-961a49798df191311f42,progression,unknown,,,ev-batch-004-a-work-961a49798df191311f42
work-961a49798df191311f42,problemSolving,unknown,,,ev-batch-004-a-work-961a49798df191311f42
work-961a49798df191311f42,strategy,unknown,,,ev-batch-004-a-work-961a49798df191311f42
work-961a49798df191311f42,pacing,known,0,0.67,ev-batch-004-a-work-961a49798df191311f42
work-961a49798df191311f42,mysteryReveal,unknown,,,ev-batch-004-a-work-961a49798df191311f42
