workId,canonicalTitle,officialUrl,sourceName,sourceType,publishedAt,retrievedAt,editionMapping,accessResult,readableInternalPageCount,distinctContextCount,pageRefs,staticGateAttemptable,motionGateAttemptable,stateEligibility,temporarySampleSha256,limitation
work-c50ea94bb66f72c679a2,機械仕掛けの愛,https://sc-portal.tameshiyo.me/091846440000d0000000,小学館 公式試し読み 機械仕掛けの愛 1,officialPublisherInternalPreview,2013-10-25,2026-08-25,official Shogakukan product ISBN 9784091846440 identifies 機械仕掛けの愛 1 by 業田良家 and resolves to JDCN 091846440000d0000000; volumes 1–3 are bridged and the frozen representative ISBN is exact,accessible,6,3,reader-trg-06=fbc9f9dc270b66a435a526d84dbeb93a88dd9f0389ec3412a7803f8fd77928a1;reader-trg-07=ccafd38278befc7684b8bcf887db077875e9ddfd05fa64e225f5bd2acd8106a8;reader-trg-08=ba432d5308b1d386cef89e61aa47d94c1d85e3688e18a0090df9e950405336ee;reader-trg-09=367bc7191aa05c9db2f7016206bdf326379a1815a18c6324eceb97de6ab06d4b;reader-trg-10=4dcc25a66e680c854f9d8b8ce5b5252ce86d6bb93d5f59e7e0d066aaeb1cf0da;reader-trg-11=4c38d6f4f203ed63bedb03d08f93a39824e88b6a1be81dd89f5c4ed0f6b2c8ed,true,false,sample-ready,reader-trg-06=fbc9f9dc270b66a435a526d84dbeb93a88dd9f0389ec3412a7803f8fd77928a1;reader-trg-07=ccafd38278befc7684b8bcf887db077875e9ddfd05fa64e225f5bd2acd8106a8;reader-trg-08=ba432d5308b1d386cef89e61aa47d94c1d85e3688e18a0090df9e950405336ee;reader-trg-09=367bc7191aa05c9db2f7016206bdf326379a1815a18c6324eceb97de6ab06d4b;reader-trg-10=4dcc25a66e680c854f9d8b8ce5b5252ce86d6bb93d5f59e7e0d066aaeb1cf0da;reader-trg-11=4c38d6f4f203ed63bedb03d08f93a39824e88b6a1be81dd89f5c4ed0f6b2c8ed,"Cover, blank opening, chapter/title splash, contents, and ads were excluded; six readable body pages span amusement-park, robot-shop, and home scenes; no exact bounded continuous start-development-impact-resolved sequence was isolated"
work-c7e065f61bb7a176ee56,臨死!!江古田ちゃん,https://www.kodansha.co.jp/comic/products/0000029261/trial/reader?cid=71a636f4fa3ab9c6bf92e5390a08ee9caf34b9fb9a5889802a9f041b6ee0f0e8,講談社 公式試し読み 臨死!!江古田ちゃん 1,officialPublisherInternalPreview,2006-04-21,2026-08-25,"official Kodansha product 0000029261 identifies 臨死!!江古田ちゃん 1 by 瀧波ユカリ and links this reader; official catalog routes cover volumes 1–3 and the frozen representative ISBN 9784063144130 is exact",preview-obfuscated,0,0,,false,false,unknown-ready,,"The official reader opened and exposed only obfuscated or unusable page renderings; fewer than six readable internal body pages could be verified, so no contexts or temporary sample hashes are counted"
work-c8243866b7c8a6d9a2f8,町でうわさの天狗の子,https://e-comi.shogakukan.co.jp/viewer/speedreader?cid=091313930000d0000000&u0=1&u1=https%3A%2F%2Fe-comi.shogakukan.co.jp%2Fbooks%2F091313930000d0000000&rurl=https%3A%2F%2Fe-comi.shogakukan.co.jp%2Fbooks%2F091313930000d0000000,小学館eコミックストア 公式試し読み 町でうわさの天狗の子 1,officialPublisherInternalPreview,2007-12-21,2026-08-25,official 小学館eコミックストア JDCN 091313930000d0000000 identifies 町でうわさの天狗の子 1 by 岩本ナオ; JDCN volume routes 1–3 are explicit and the frozen representative ISBN 9784091313935 is bridged,preview-obfuscated,0,0,,false,false,unknown-ready,,"Opening reader assets were tile-scrambled; six selected assets were not readable BODY pages, so no page refs, contexts, or temporary sample hashes are counted. Reopening requires decoded originals."
work-db4a0ec451d7f4ffd8b8,万福児,https://www.shueisha.co.jp/books/reader/main.php?cid=08865345865345315501,集英社 公式試し読み 万福児 1,officialPublisherInternalPreview,2006-05-19,2026-08-25,official Shueisha JDCN 08865345865345315501 identifies 万福児 1 by 下吉田本郷 and bridges frozen paper ISBN 9784088653457; JDCN volume routes 1–3 are explicit,preview-obfuscated,0,0,,false,false,unknown-ready,,"The official reader metadata and 52 commercial content.js page refs were resolved. Direct M_L.jpg bytes were tile-scrambled and no decoded BODY sample was preserved, so no page refs, contexts, or temporary sample hashes are counted."
work-e658d3aee2e33c17aa38,スピリットサークル,https://www.shonengahosha.co.jp/book_Info.php?id=7155,少年画報社 公式商品 スピリットサークル 1,officialPublisherProductPage,2012-12-10,2026-08-25,"official Shonengahosha product id 7155 identifies スピリットサークル 1 by 水上悟志 and matches frozen ISBN 9784785939830; products 7155–7157 bridge volumes 1–3",official-product-only,0,0,,false,false,unknown-ready,,"The exact official product and volume-1-to-3 publisher routes were resolved, but no product-linked readable internal preview was mapped; Art closes unknown-ready without sampling"
work-e906b3eaa9ef9eafe23c,トリリオンゲーム,https://sc-portal.tameshiyo.me/9784098610105,小学館 公式試し読み トリリオンゲーム 1,officialPublisherInternalPreview,2021-03-30,2026-08-25,official Shogakukan product ISBN 9784098610105 identifies トリリオンゲーム 1 by 稲垣理一郎 and 池上遼一 and resolves to the registered tameshiyo reader; products 1–3 bridge the frozen entry range,accessible,6,2,reader-trg-11=e7a9995fd19e8e95034c0b97497121d0e9120800dd0d424ebac275fd4d7362bf;reader-trg-12=afafdd292b4379e79eb5857cb2c7c6155fd17b01c4ecbe8190263a9d207b92ae;reader-trg-13=6425fe2b8fa114f43bede76715763dedbeca4eb96f230c37ccc9889ba8011804;reader-trg-14=2e0c1353ddb571b74a3c4afe2720679c2f05e54012481f8e52f4fd2f83cf5563;reader-trg-15=6f63a1bd318c5ecd03a03ce174ddae80b1a19fba8177fa7dfecd1b869cbae533;reader-trg-16=e10b2c4292305dd39f730803ed3d9c1014f3fe5035ec16dd43a8408a5aa189a9,true,false,sample-ready,temporarySampleSetSha256=1ccbf4ed045983b49a3cbe7c610b6182322fa0ec9b7f22438afc9ab54c8b47c6,"Opening recap or montage, chapter/title splash, contents, and ads were excluded; six readable body pages span a coastal luxury residence and an urban flashback or assault sequence; no exact bounded continuous start-development-impact-resolved sequence was isolated"
work-f31a42ea4ad724acefa5,デッドデッドデーモンズデデデデデストラクション,https://sc-portal.tameshiyo.me/9784091865007,小学館 公式試し読み デッドデッドデーモンズデデデデデストラクション 1,officialPublisherInternalPreview,2014-09-30,2026-08-25,official Shogakukan product ISBN 9784091865007 identifies デッドデッドデーモンズデデデデデストラクション 1 by 浅野いにお and resolves to the registered tameshiyo reader; products 1–3 bridge the frozen entry range,accessible,6,3,reader-trg-07=8c052552e3ed87a25d6e70a518df1cdbbf7461ab5da7bddfe77db0088de330f5;reader-trg-08=26ec82bc57c28aedf59d2b25c78b5e02f6d1e268372ea10a650c53c2024aecfd;reader-trg-09=1f5f1c6e3a8a83d5374939a66e2b2647246fbb2e2786634cfeddb36a84e186ba;reader-trg-10=b21b3f8293c663deb99f2adbfe1b708495091b503e3692c58687211b9a42b741;reader-trg-11=ca323453185022b57924b89803891471b9fa4c81512ddfebe6127bdae3395360;reader-trg-12=c719d47840525bddb65069b5fa6293f658e853eca6e68fd20a9efd829d0e44fa,true,false,sample-ready,temporarySampleSetSha256=d2b1a145193601ac8f4a1e9e27aa44af4961e8b13ecc78f86e2a575b88ca89ca,"Cover, opening advertisement, title page, contents, and ads were excluded; six readable body pages span household scenes, street or bicycle scenes, and school scenes; no exact bounded continuous start-development-impact-resolved sequence was isolated"
work-f4bfc29a5e0a9b5148d0,月に吠えらんねえ,https://www.kodansha.co.jp/comic/products/0000047330/trial/reader?cid=2735a1c3e85522c8f46420da4f530f7fd47237c5fa17bbef78e21d796a56616d,講談社 公式試し読み 月に吠えらんねえ 1,officialPublisherInternalPreview,2014-04-23,2026-08-25,"official Kodansha product 0000047330 identifies 月に吠えらんねえ 1 by 清家雪子 and links this reader; official product routes 0000047330, 0000047363, and 0000047407 bridge volumes 1–3 and the frozen representative ISBN 9784063879704",preview-obfuscated,0,0,,false,false,unknown-ready,,"The official reader opened but its page images were obfuscated or unusable; fewer than six readable internal body pages could be verified, so no contexts or temporary sample hashes are counted"
work-fb89f119251610cf1648,1/11 じゅういちぶんのいち,https://www.shueisha.co.jp/books/reader/main.php?cid=08870161870161315501,集英社 公式試し読み 1/11 じゅういちぶんのいち 1,officialPublisherInternalPreview,2010-12-03,2026-08-25,official Shueisha JDCN 08870161870161315501 identifies 1/11 じゅういちぶんのいち 1 by 中村尚儁 and bridges frozen paper ISBN 9784088701615; JDCN volume routes 1–3 are explicit,preview-obfuscated,0,0,,false,false,unknown-ready,,"The official reader metadata and 59 commercial content.js page refs were resolved. Direct M_L.jpg bytes were tile-scrambled and no decoded BODY sample was preserved, so no page refs, contexts, or temporary sample hashes are counted."
work-fe35a5f01946f5153eb4,シュトヘル,https://sc-portal.tameshiyo.me/091825290000d0000000,小学館 公式試し読み シュトヘル 1,officialPublisherInternalPreview,2013-01-01,2026-08-25,official Shogakukan JDCN 091825290000d0000000 identifies シュトヘル 1 by 伊藤悠 and bridges frozen ISBN 9784091825292; JDCN volume routes 1–3 are explicit,accessible,6,2,reader-trg-09=3d4d9cfb2655fdab0a0cbf568e80e14bf21b706bdc1d50967f4dec53ac9ee8f6;reader-trg-10=44d0e4d20642fb92648f4168a8472dd3a61559e75c3ac3b608e21cc1ea862d85;reader-trg-11=fdcdd8000b73b29da5fb7fb19f0cd39513a4dd8e296e5cfa9259f655263a36c8;reader-trg-12=9ef55bf2754094b5d40d1eb5b6dd31841d17f8bc5efc09726d69305591bdba83;reader-trg-13=d8b71b4db38467e2ae77147ec22bd58f616547203d26e9e56045a9ab2e3a0550;reader-trg-14=9a41a72f2fff271e1156e974eacd5ff61f885096e9e47d7d8221934b1b4ae677,true,false,sample-ready,temporarySampleSetSha256=41e6a97643bcc710adfda9ce43ab7c95c78f8bdaaea12d0377305882bbae67d0,"Cover, blank opening, title or chapter splash, contents, and ads were excluded; six readable body pages span historical battle or combat with injury or rescue, and modern karaoke or indoor dialogue, giving two genuine contexts; no exact bounded continuous start-development-impact-resolved sequence was isolated"
