workId,canonicalTitle,officialUrl,sourceName,sourceType,publishedAt,retrievedAt,editionMapping,accessResult,readableInternalPageCount,distinctContextCount,pageRefs,staticGateAttemptable,motionGateAttemptable,stateEligibility,temporarySampleSha256,limitation
work-0029e59a039dce3f6e74,【推しの子】,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088916507,集英社 公式試し読み,officialPublisherInternalPreview,2020-07-17,2026-08-23,official vol1 reader keyed by frozen representative ISBN 9784088916507,accessible,6,3,reader-step-05;reader-step-08;reader-step-11,true,false,sample-ready,reader-step-05=58c489b72d2f9fcafd861382df49110da96379e95955a2d1b8656f983f9b1bcc;reader-step-08=ad792627f3a5fb6f959643389c587c61e998306878bcf9c6e0a22ea325e1307b;reader-step-11=45f40f94cfad1e0fe6f9fdb5e5f2cf05cefc8a06fad543ce1fc0ce499fe83b76,Count capped at six after threshold; deterministic reader-step refs are used because print folios are not visible consistently; no bounded continuous start-development-impact-end sequence was isolated
work-048a39f42bd18cb0823e,大東京トイボックス,https://www.gentosha-comics.net/search/?search_title=%E5%A4%A7%E6%9D%B1%E4%BA%AC%E3%83%88%E3%82%A4%E3%83%9C%E3%83%83%E3%82%AF%E3%82%B9,幻冬舎コミックス 公式作品検索,officialPublisherCatalogSearch,undated,2026-08-23,frozen standard vol1 ISBN 9784344809437 maps to the original Gentosha edition while the currently distributed remaster is a different edition,official-catalog-inaccessible,0,0,,false,false,unknown-ready,,Official catalog request returned HTTP 403 in the browser; no exact official internal preview for the frozen edition was resolved; licensed distributor and remaster previews were excluded; Art closes unknown without blocker
work-04f35b4c99514d50231d,デトロイト・メタル・シティ,https://www.hakusensha.co.jp/?s=%E3%83%87%E3%83%88%E3%83%AD%E3%82%A4%E3%83%88%E3%83%BB%E3%83%A1%E3%82%BF%E3%83%AB%E3%83%BB%E3%82%B7%E3%83%86%E3%82%A3,白泉社 公式作品検索,officialPublisherCatalogSearch,undated,2026-08-23,frozen standard vol1 ISBN 9784592143512 matches the original Hakusensha bibliography,official-search-no-result,0,0,,false,false,unknown-ready,,Official title search returned zero results and exposed no internal reader; the exact ISBN remains in the official Young Animal order bibliography; distributor previews were excluded; Art closes unknown without blocker
work-064c0062e7a8e29cfbed,COSMOS,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091577840000d0000000,小学館eコミックストア 公式試し読み,officialPublisherInternalPreview,2023-11-17,2026-08-23,digital vol1 JDCN 091577840000d0000000 maps to frozen representative ISBN 9784091577849,accessible,6,3,reader-step-05;reader-step-12;reader-step-19(p065-p066),true,true,sample-ready,reader-step-05=083baa9f95694b76db5a6f1a8ccabecde2b1e9148631ae87da1895e10473953a;reader-step-12=e4dd07ab6d5eafd20b0a631fa83c1778fa042fe93609d20e15ad64945a2fd6f3;reader-step-19=9eef7c17a070271f84b71cb1a78b1aaa3a9623a5506898c59001cd1601f0536b,Count capped at six after threshold; deterministic reader-step refs are used where folios are not consistently visible; printed p065-p066 at reader-step-19 contains an exact throw-development-impact-immediate-aftermath sequence so motion review is attemptable
work-07faf4019b12de5e877d,私の少年,https://www.futabasha.co.jp/book/97845758481060000000?type=1,双葉社 公式商品ページ,officialPublisherProductPage,2016-06-11,2026-08-23,official original vol1 product maps directly to frozen representative ISBN 9784575848106,official-product-only,0,0,,false,false,unknown-ready,,Exact official product and edition are resolved but the page exposes no trial control or work-specific internal reader; the generic Web Action link is not an edition bridge; Art closes unknown without blocker
work-131ba7a362fa9e38a10a,超巡！超条先輩,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088841083,集英社 公式試し読み,officialPublisherInternalPreview,2024-06-04,2026-08-23,official vol1 reader keyed by frozen representative ISBN 9784088841083,accessible,6,3,reader-step-05;reader-step-08;reader-step-12,true,false,sample-ready,reader-step-05=adad21f9bd523aab4e819de0a2e2d10ae9aea3d1655bef36b8cb869fae6b9be8;reader-step-08=fc68882c5e02f8ebd7578463a329bc4dd4e6b2384e520a9c8ca3d80ce4de2de8;reader-step-12=ac48c1d1a920ab498099afdfe182a1f5136683fa6c1ce5204a918b00c349cda3,Count capped at six after threshold; live park play sidewalk conversation and recorded incident are distinct contexts; no exact bounded start-development-impact-end sequence was isolated
work-171b262b7ad72871f795,ドリフターズ,https://www.shonengahosha.co.jp/book_Info.php?id=6358,少年画報社 公式商品ページ,officialPublisherProductPage,2010-07-07,2026-08-23,official original vol1 product maps directly to frozen representative ISBN 9784785934071,official-product-only,0,0,,false,false,unknown-ready,,Exact official product and edition are resolved but the page exposes no trial control or internal reader URL; synopsis and cover material were excluded; Art closes unknown without blocker
work-174e7603bb0e71bb62ab,からかい上手の高木さん,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091250150000d0000000,小学館eコミックストア 公式試し読み,officialPublisherInternalPreview,2014-06-12,2026-08-23,digital vol1 JDCN 091250150000d0000000 maps to frozen representative ISBN 9784091250155,accessible,6,3,reader-step-02;reader-step-05;reader-step-08,true,false,sample-ready,reader-step-02=a5303171e47636874a167da66f64678f571aa6955f81e8b808b0ea0cb7fee4b7;reader-step-05=fd77e73d3a6dcdc96a5dbdc0cf521d5a1cbd73d9a4eb4cc578f134979fc8989d;reader-step-08=974c359dbbee5f7b2fe57965cf2bf6eea968d6b2f57830b3531100a408a7f7df,Count capped at six after threshold; classroom origami classroom eraser and pool interactions are distinct contexts; no bounded continuous start-development-impact-end sequence was isolated
work-197089286d30de82f9e9,多聞くん今どっち!?,https://www.hakusensha-e.net/hakusensha_otameshi?jdcn=59222426tamonkn00111&viewer=bs&rurl=http%3A%2F%2Fwww.hakusensha.co.jp%2F%3Fp%3D62381,白泉社 公式試し読み,officialPublisherInternalPreview,2022-02-18,2026-08-23,digital vol1 JDCN 59222426tamonkn00111 maps to frozen representative ISBN 9784592224266,accessible,6,3,reader-index-09;reader-index-21;reader-index-37,true,false,sample-ready,reader-index-09=9c7589a04a95279a6b941974331c9b0633bc140157d5217fafd25c95b727738b;reader-index-21=26ba8a7b9fc6a5a7a99329154f4dde11d6dd2d42c9db1f292f74c6454e6da096;reader-index-37=4f24a25056f673019434a4863e0020e37efc326911ac102bb4c6e230e504592e,Count capped at six after threshold; reader indices identify exact official spreads across character introduction fan-event and private interaction contexts; no bounded continuous start-development-impact-end sequence was isolated
work-1d447cc9026b530fb53d,だがしかし,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091251250000d0000000,小学館eコミックストア 公式試し読み,officialPublisherInternalPreview,2014-09-18,2026-08-23,digital vol1 JDCN 091251250000d0000000 maps to frozen representative ISBN 9784091251251,accessible,6,3,reader-step-03;reader-step-05;reader-step-08,true,false,sample-ready,reader-step-03=fd8852555fe5b15f3c4335804c3b5364072aa52f7a3fd8506ec325c1619b70fc;reader-step-05=c980cf8866272f8c086f517bc6a49bc6bcabb59a9528f8fa54ebb7371a4e4913;reader-step-08=b90bc712565adfdea90402393226ee1d8da5c6974061ef43a0fad0f3d169b2c5,Count capped at six after threshold; seaside family history store arrival and candy demonstration are distinct contexts; no bounded continuous start-development-impact-end sequence was isolated
