workId,canonicalTitle,officialUrl,sourceName,sourceType,publishedAt,retrievedAt,editionMapping,accessResult,readableInternalPageCount,distinctContextCount,pageRefs,staticGateAttemptable,motionGateAttemptable,stateEligibility,temporarySampleSha256,limitation
work-ccf0ddff9c6410c4de14,サンキューピッチ,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088843056,集英社 公式試し読み,officialPublisherInternalPreview,2025-01-04,2026-08-23,official vol1 reader is keyed by frozen source ISBN 9784088843056,accessible,6,3,p010-p011;p024-p025;p038-p039,true,true,sample-ready,/tmp/batch002-art-preflight-chunk05.aOTBj4/thankyou-reader-step05.png=7e1862f099f6ac69a58da862fa1edf30de90e9355ca4856743ba0260dac7fc96;/tmp/batch002-art-preflight-chunk05.aOTBj4/thankyou-reader-step12.png=a52e97fa248f741b8ae4381e9b2c6b3ca311ea916a30c782e6b2f18ef71842c2;/tmp/batch002-art-preflight-chunk05.aOTBj4/thankyou-reader-step19.png=0ae7b327f18286c1ab5bfe51d6de375906494e9191cfdb27ea6afc26cec1d39d,Count capped at six after threshold; selected pitching trial classroom recruitment and batting-test contexts; p010-p011 shows a continuous wind-up release travel and catcher-reception endpoint so motion review is attemptable without assigning a value
work-cdef8cfd678998a51447,うさぎドロップ,https://shodensha.tameshiyo.me/3967638000000000001E,祥伝社 マンガJam 公式第1話試し読み,officialPublisherInternalPreview,undated,2026-08-23,official MangaJam series page links first-episode content id 3967638000000000001E to frozen original vol1 ISBN 9784396763800,accessible,6,3,p008-p009;p014-p015;p022-p023,true,false,sample-ready,/tmp/batch002-art-preflight-chunk05.aOTBj4/usagi-reader-ref03.png=cee943168b97b032b9bea19794941cd77a6406a13a9eb2df982f651cf21e0317;/tmp/batch002-art-preflight-chunk05.aOTBj4/usagi-reader-ref06.png=66a01ec979c4274f74a14a9430a0bcbfa110edcfebedd1d395bbb18c3b398076;/tmp/batch002-art-preflight-chunk05.aOTBj4/usagi-reader-ref10.png=b9c62827b13757b55c2fc39b1b6fd040d1bb3c4333727a0b8db8a21fbb55471b,Count capped at six after threshold; selected kitchen-arrival memorial-hall and family-negotiation contexts from episode 1; no bounded continuous start-development-impact-end sequence isolated
work-ced7a8e6d9c3b8147702,水は海に向かって流れる,https://www.kodansha.co.jp/comic/products/0000319530/trial,講談社 公式試し読み,officialPublisherInternalPreview,2019-05-09,2026-08-23,official vol1 product 0000319530 trial maps to frozen source ISBN 9784065144510,accessible,6,3,p010-p011;p016-p017;p024-p025,true,false,sample-ready,/tmp/batch002-art-preflight-chunk05.aOTBj4/water-reader-step05.png=d354615afe5fee1637b869ae8935620e440782c9e5aedbdff9534b4d8979f7c0;/tmp/batch002-art-preflight-chunk05.aOTBj4/water-reader-step08.png=b6fbadea12f4eb4438a4390b8d57cb9bbd89b14ea7db65a71556139d76fb322c;/tmp/batch002-art-preflight-chunk05.aOTBj4/water-reader-step12.png=cc69d4df0eb81b227134a1977f45fff61db8dcf93b6a6eb97a330a8f6c07237b,Count capped at six after threshold; selected rainy arrival room introduction and family-memory contexts; no bounded continuous start-development-impact-end sequence isolated
work-daf65c6f2cce3e076dfa,凪のお暇,https://arc.akitashoten.co.jp/comics/nagi/1,秋田書店 公式試し読み,officialPublisherInternalPreview,2017-06-16,2026-08-23,official frozen vol1 ISBN 9784253156370 product directly links ARC chapter 1 preview,accessible,6,3,reader-screen-04;reader-screen-09;reader-screen-14,true,false,sample-ready,/tmp/batch002-art-preflight-chunk05.aOTBj4/nagi-reader-step03.png=73117867bff2af8a68ef53e37622f1f7441488dfe3047a2bf8d1ce0eb729d024;/tmp/batch002-art-preflight-chunk05.aOTBj4/nagi-reader-step08.png=f08a112e22a4c198b5036869abb73f381c736a1fe3b35a662ea744d3cdaddfd8;/tmp/batch002-art-preflight-chunk05.aOTBj4/nagi-reader-step13.png=c5127ea9e92756285c9e5a8afa59c4f3334380feea3c3dfc885bd9e5f7ca0ffe,Count capped at six after threshold; selected workplace apartment-relationship and new-apartment contexts; official screen refs are retained because print folios are not rendered; no bounded continuous start-development-impact-end sequence isolated
work-db80d94709b62aa8823f,逃げ上手の若君,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088827100,集英社 公式試し読み,officialPublisherInternalPreview,2021-07-02,2026-08-23,official vol1 reader is keyed by frozen source ISBN 9784088827100,accessible,6,3,p010-p011;p024-p025;p038-p039,true,false,sample-ready,/tmp/batch002-art-preflight-chunk05.aOTBj4/nigejozu-reader-step05.png=09a7da5777fe61ee4de4a4b2a036a52ff0ce51c012ef91197523e3c5fcf58934;/tmp/batch002-art-preflight-chunk05.aOTBj4/nigejozu-reader-step12.png=d1994dd696255c16a40e5706a8936971793ec777ce62429861f51f6e0182180b;/tmp/batch002-art-preflight-chunk05.aOTBj4/nigejozu-reader-step19.png=495433bf890012d06347d14c55674b08d3aa16bb03c32f8c13942bf5c13bc91c,Count capped at six after threshold; selected ceremonial procession prophecy encounter and burning-estate contexts; isolated gestures and peril do not preserve one exact bounded continuous action sequence
work-ef1bdac46a0956a87f7f,タコピーの原罪,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088830490,集英社 公式試し読み,officialPublisherInternalPreview,2022-03-04,2026-08-23,official upper-volume reader is keyed by frozen source ISBN 9784088830490,accessible,6,3,p010-p011;p024-p025;p038-p039,true,false,sample-ready,/tmp/batch002-art-preflight-chunk05.aOTBj4/takopi-reader-step05.png=9a2f10f93e3986f038d0320f6ced8ceb3f93a8ea0319f02be4e6612161eb845d;/tmp/batch002-art-preflight-chunk05.aOTBj4/takopi-reader-step12.png=fd8b94fbf3f33dde3cc9f8e24adb1b980c64a7b3e3767a1b20a301a48a3f98d5;/tmp/batch002-art-preflight-chunk05.aOTBj4/takopi-reader-step19.png=777b8bb47aeda033af297bd7a3b42fed63522694ad1b0459658344a4e2acb1bc,Count capped at six after threshold; selected schoolyard meeting home-and-dog interaction and solitary-search contexts; no bounded continuous start-development-impact-end sequence isolated
work-f5847c45d30753150364,闇のパープル・アイ,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091316510000d0000000,小学館eコミックストア,officialPublisherInternalPreview,2013-01-01,2026-08-23,digital standard vol1 JDCN 091316510000d0000000 maps to frozen paper ISBN 9784091316516,accessible,6,3,p008-p009;p022-p023;p026-p027,true,false,sample-ready,/tmp/batch002-art-preflight-chunk05.aOTBj4/purple-eye-reader-step05.png=407d341abcc32327399b859aac0be9cdb87cafb65d2cee1806a0bdbb52b687ee;/tmp/batch002-art-preflight-chunk05.aOTBj4/purple-eye-reader-step12.png=40b1d4de267ae42af529c4da1256b0c29e677a51fde6a4a5e9d968c6a76b1820;/tmp/batch002-art-preflight-chunk05.aOTBj4/purple-eye-reader-step14.png=2ac2346ad4f7ea0849f6488a55ecdd35d4816dc7c6fe8e4a0b014a45eb545eef,Count capped at six after threshold; selected rooftop injury domestic fever and nighttime eye-change contexts; no bounded continuous start-development-impact-end sequence isolated
work-fabc7f5d853e361acaf3,YAIBA,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091222710000d0000000,小学館eコミックストア,officialPublisherInternalPreview,2013-01-01,2026-08-23,digital standard vol1 JDCN 091222710000d0000000 maps to frozen paper ISBN 9784091222718,accessible,6,3,p008-p009;p022-p023;p036-p037,true,true,sample-ready,/tmp/batch002-art-preflight-chunk05.aOTBj4/yaiba-reader-step05.png=1ebebec4d53975d110a3d3eb1f7858422ab0fb1b583ff6555f872b5071e5b412;/tmp/batch002-art-preflight-chunk05.aOTBj4/yaiba-reader-step12.png=3b3395d411394f86286a31ea2dc21e10f26f221ec9e6c2ba4605a00437f15536;/tmp/batch002-art-preflight-chunk05.aOTBj4/yaiba-reader-step19.png=f47276b8a606fbeff643012611609863c5298aaec6985b624a2e392fa3cf36fa,Count capped at six after threshold; selected jungle tiger encounter city meeting and sword-sparring contexts; p036-p037 shows the declared start attack exchanges parry and separated endpoint so motion review is attemptable without assigning a value
work-fb7a0ed6a88db7d7bc71,夢の碑,https://shogakukan-comic.jp/book?jdcn=091912210000d0000000,小学館 公式商品ページ,officialPublisherProductPage,2018-03-02,2026-08-23,official current Flower Comics alpha story collection has no official chapter or page bridge to frozen 1984 Petit Flower Comics ISBN 9784091785015,edition-unresolved-no-sampling,0,0,,false,false,unknown-ready,,Edition prerequisite failed before pixel access; the previewable current collection was not sampled and all Art axes close unknown-ready without a promotion blocker
work-fd88144bf7334c4aae39,おそ松くん,https://www.kodansha.co.jp/comic/products/0000120298,講談社 公式商品ページ,officialPublisherProductPage,1988-01-13,2026-08-23,official vol1 product maps directly to frozen ISBN 9784061005099,official-product-only,0,0,,false,false,unknown-ready,,Finite official trial-route check returned to the product page and exposed no internal preview control or reader URL; no internal page was sampled and all Art axes close unknown-ready without a promotion blocker
