position,workId,canonicalTitle,blockerCode,blockerDetails,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,recheckPath,koreanQueries,japaneseEvidenceUrls
"1","work-196f917715fbb17d4d0f","貧乏神が！","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 貧乏神が！; Rakuten product=https://books.rakuten.co.jp/rb/5890604/","https://www.mangataisho.com/archives/2009.html","2009","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-011\frozen-work-set.csv","빈보신이! 만화 리뷰;빈보가미가 만화 리뷰","https://bookmeter.com/search?keyword=%E8%B2%A7%E4%B9%8F%E7%A5%9E%E3%81%8C%EF%BC%81;https://reviewne.jp/contents?query=%E8%B2%A7%E4%B9%8F%E7%A5%9E%E3%81%8C%EF%BC%81"
"2","work-19914389b95a96a94e2b","グリーングリーングリーンズ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for グリーングリーングリーンズ; Rakuten product=https://books.rakuten.co.jp/rb/17828933/","https://tsugimanga.jp/winner/2024/comics","2024-08-28","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-011\frozen-work-set.csv","그린 그린 그린즈 만화 리뷰;그린그린그린즈 리뷰","https://bookmeter.com/search?keyword=%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%82%BA;https://reviewne.jp/contents?query=%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%82%BA"
"3","work-1998a3621df8e8cb4b95","暁のヨナ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 暁のヨナ; Rakuten product=https://books.rakuten.co.jp/rb/6272839/","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-011\frozen-work-set.csv","새벽의 연화 만화 리뷰;아카츠키노 요나 리뷰","https://bookmeter.com/search?keyword=%E6%9A%81%E3%81%AE%E3%83%A8%E3%83%8A;https://reviewne.jp/contents?query=%E6%9A%81%E3%81%AE%E3%83%A8%E3%83%8A"
"4","work-19bf120239dd0661fdc0","SKET DANCE","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for SKET DANCE; Rakuten product=https://books.rakuten.co.jp/rb/4969587/","https://shogakukan-comic.jp/shogakukan-mangasho-archives","2009","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-011\frozen-work-set.csv","스켓 댄스 만화 리뷰;스켓댄스 리뷰","https://bookmeter.com/search?keyword=SKET%20DANCE;https://reviewne.jp/contents?query=SKET%20DANCE"
"5","work-19c3e776eecdbd1e2d8f","ホテルポパン","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ホテルポパン; Rakuten product=https://books.rakuten.co.jp/rb/12134676/","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-011\frozen-work-set.csv","호텔 포팡 만화 리뷰;호텔 포판 리뷰","https://bookmeter.com/search?keyword=%E3%83%9B%E3%83%86%E3%83%AB%E3%83%9D%E3%83%91%E3%83%B3;https://reviewne.jp/contents?query=%E3%83%9B%E3%83%86%E3%83%AB%E3%83%9D%E3%83%91%E3%83%B3"
"6","work-19f7ccc2693b36d742e4","グラゼニ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for グラゼニ; Rakuten product=https://books.rakuten.co.jp/rb/11169418/","https://hon-hikidashi.jp/event/105008/","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-011\frozen-work-set.csv","그라제니 만화 리뷰;그라제니 야구 만화 리뷰","https://bookmeter.com/search?keyword=%E3%82%B0%E3%83%A9%E3%82%BC%E3%83%8B;https://reviewne.jp/contents?query=%E3%82%B0%E3%83%A9%E3%82%BC%E3%83%8B"
"7","work-1a084f8d1e59ba8ed260","空想郵便局","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 空想郵便局; Rakuten product=https://books.rakuten.co.jp/rb/11658804/","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-011\frozen-work-set.csv","공상 우체국 만화 리뷰;쿠소 유빙국 리뷰","https://bookmeter.com/search?keyword=%E7%A9%BA%E6%83%B3%E9%83%B5%E4%BE%BF%E5%B1%80;https://reviewne.jp/contents?query=%E7%A9%BA%E6%83%B3%E9%83%B5%E4%BE%BF%E5%B1%80"
"8","work-1a3c3749e3db82bec0a4","さすらいアフロ田中","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for さすらいアフロ田中; Rakuten product=https://books.rakuten.co.jp/rb/6644746/","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-011\frozen-work-set.csv","방랑 아프로 다나카 만화 리뷰;사스라이 아프로 다나카 리뷰","https://bookmeter.com/search?keyword=%E3%81%95%E3%81%99%E3%82%89%E3%81%84%E3%82%A2%E3%83%95%E3%83%AD%E7%94%B0%E4%B8%AD;https://reviewne.jp/contents?query=%E3%81%95%E3%81%99%E3%82%89%E3%81%84%E3%82%A2%E3%83%95%E3%83%AD%E7%94%B0%E4%B8%AD"
"9","work-1a4f3079592a2bf3e9ab","ACONY","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ACONY; Rakuten product=https://books.rakuten.co.jp/rb/5996495/","https://www.mangataisho.com/archives/2011.html","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-011\frozen-work-set.csv","아코니 만화 리뷰;ACONY 만화 1권 리뷰","https://bookmeter.com/search?keyword=ACONY;https://reviewne.jp/contents?query=ACONY"
"10","work-1aaf3b559f7d9c7f85e3","死後出版","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 死後出版; Rakuten product=https://books.rakuten.co.jp/rb/17517038/","https://tsugimanga.jp/winner/2024/comics","2024-08-28","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-011\frozen-work-set.csv","사후 출판 만화 리뷰;시고 출판 리뷰","https://bookmeter.com/search?keyword=%E6%AD%BB%E5%BE%8C%E5%87%BA%E7%89%88;https://reviewne.jp/contents?query=%E6%AD%BB%E5%BE%8C%E5%87%BA%E7%89%88"
