workId,axisId,state,value,confidence,evidenceId
work-79c18b26dfde8a532f73,progression,unknown,,,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,problemSolving,unknown,,,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,strategy,unknown,,,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,pacing,known,3,0.85,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,mysteryReveal,unknown,,,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,worldBuilding,known,2,0.82,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,characterArcWeight,unknown,,,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,relationshipStructure,known,2,0.80,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,comedy,unknown,,,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,darkness,known,4,0.94,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,mentalStress,unknown,,,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,romance,unknown,,,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,emotionalWarmth,unknown,,,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,artRealism,unknown,,,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,artDensity,unknown,,,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,visualSoftness,unknown,,,ev-batch-005-a-work-79c18b26dfde8a532f73
work-79c18b26dfde8a532f73,motionImpact,unknown,,,ev-batch-005-a-work-79c18b26dfde8a532f73
work-7b6eb2b48ac06ffa26eb,progression,unknown,,,ev-batch-005-a-work-7b6eb2b48ac06ffa26eb
work-7b6eb2b48ac06ffa26eb,problemSolving,unknown,,,ev-batch-005-a-work-7b6eb2b48ac06ffa26eb
work-7b6eb2b48ac06ffa26eb,strategy,unknown,,,ev-batch-005-a-work-7b6eb2b48ac06ffa26eb
work-7b6eb2b48ac06ffa26eb,pacing,known,3,0.80,ev-batch-005-a-work-7b6eb2b48ac06ffa26eb
work-7b6eb2b48ac06ffa26eb,mysteryReveal,unknown,,,ev-batch-005-a-work-7b6eb2b48ac06ffa26eb
work-7b6eb2b48ac06ffa26eb,worldBuilding,known,3,0.90,ev-batch-005-a-work-7b6eb2b48ac06ffa26eb
work-7b6eb2b48ac06ffa26eb,characterArcWeight,known,3,0.88,ev-batch-005-a-work-7b6eb2b48ac06ffa26eb
work-7b6eb2b48ac06ffa26eb,relationshipStructure,known,2,0.78,ev-batch-005-a-work-7b6eb2b48ac06ffa26eb
