workId,axisId,state,value,confidence,authorityClass,sourceType,sourceUrl,edition,scopeMapping,pageOrTimeRefs,sampleCount,contexts,observation,limitation,reviewStatus
work-02d5d329c9ef85e481cb,artRealism,known,2,0.86,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091800710000d0000000,digital vol1 JDCN 091800710000d0000000 maps to source vol1 ISBN 9784091800718,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,reader-step-05 left;reader-step-05 right;reader-step-06 left;reader-step-06 right;reader-step-07 left;reader-step-07 right,6,crowded street;wooden shop interior;sumo stable,Figures are caricatured yet anatomically recognizable and the classroom shops and village streets use observed perspective that fits ordinary stylization 2.,The digital viewer exposes deterministic step refs rather than printed folios and only six pages were sampled.; Count capped at six after threshold; print folios are not rendered so deterministic reader-step refs are used; official page exposes no release date; no bounded motion sequence isolated; temporary sample SHA-256=e9244590ce5fa604b8716085f13633fdf2e78cfbdf79d9214bb4fe1ddf3b3ae4;4b46b3ca753a3d3a7f6056181ee038b0b20cbc275e1e75ead1db583b100d4d65;a563ce13f1fb9e494759e7c021627e2d9d067c3758c7e49f661318fc4ab8361a. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-02d5d329c9ef85e481cb,artDensity,known,4,0.95,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091800710000d0000000,digital vol1 JDCN 091800710000d0000000 maps to source vol1 ISBN 9784091800718,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,reader-step-05 left;reader-step-05 right;reader-step-06 left;reader-step-06 right;reader-step-07 left;reader-step-07 right,6,crowded street;wooden shop interior;sumo stable,Crowds wooden interiors shop displays streets objects and repeated hatching keep line and information density high across all three spreads.,The value is sample-bounded rather than a claim about every volume-one page.; Count capped at six after threshold; print folios are not rendered so deterministic reader-step refs are used; official page exposes no release date; no bounded motion sequence isolated; temporary sample SHA-256=e9244590ce5fa604b8716085f13633fdf2e78cfbdf79d9214bb4fe1ddf3b3ae4;4b46b3ca753a3d3a7f6056181ee038b0b20cbc275e1e75ead1db583b100d4d65;a563ce13f1fb9e494759e7c021627e2d9d067c3758c7e49f661318fc4ab8361a. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-02d5d329c9ef85e481cb,visualSoftness,known,0,0.94,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091800710000d0000000,digital vol1 JDCN 091800710000d0000000 maps to source vol1 ISBN 9784091800718,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,reader-step-05 left;reader-step-05 right;reader-step-06 left;reader-step-06 right;reader-step-07 left;reader-step-07 right,6,crowded street;wooden shop interior;sumo stable,Heavy black masses coarse hatching angular caricature and forceful contours repeatedly match the rough anchor 0.,Color visible in part of one spread was not used to infer softness beyond the drawn contours and rendering.; Count capped at six after threshold; print folios are not rendered so deterministic reader-step refs are used; official page exposes no release date; no bounded motion sequence isolated; temporary sample SHA-256=e9244590ce5fa604b8716085f13633fdf2e78cfbdf79d9214bb4fe1ddf3b3ae4;4b46b3ca753a3d3a7f6056181ee038b0b20cbc275e1e75ead1db583b100d4d65;a563ce13f1fb9e494759e7c021627e2d9d067c3758c7e49f661318fc4ab8361a. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-02d5d329c9ef85e481cb,motionImpact,unknown,,,originalPublisher,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091800710000d0000000,digital vol1 JDCN 091800710000d0000000 maps to source vol1 ISBN 9784091800718,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,reader-step-05 left;reader-step-05 right;reader-step-06 left;reader-step-06 right;reader-step-07 left;reader-step-07 right,6,crowded street;wooden shop interior;sumo stable,The sampled gags show impact and aftermath images but do not preserve an unambiguous initiating action through continuous development to a resolved endpoint.,Unknown is not a low score and can reopen only with a more completely bounded sequence.; Count capped at six after threshold; print folios are not rendered so deterministic reader-step refs are used; official page exposes no release date; no bounded motion sequence isolated; temporary sample SHA-256=e9244590ce5fa604b8716085f13633fdf2e78cfbdf79d9214bb4fe1ddf3b3ae4;4b46b3ca753a3d3a7f6056181ee038b0b20cbc275e1e75ead1db583b100d4d65;a563ce13f1fb9e494759e7c021627e2d9d067c3758c7e49f661318fc4ab8361a. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-089947c5303024841fef,artRealism,known,2,0.90,originalPublisher,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=08865501865501315501,digital vol1 JDCN 08865501865501315501 maps to source vol1 ISBN 9784088655017,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,official page 6;official page 7;official page 10;official page 11;official page 12;official page 13,6,office investigation;street confrontation,Proportionate bodies and recognizable offices coexist with stylized faces and comic deformation so ordinary manga stylization 2 is the supported anchor.,The six pages cover two contexts and do not establish later-volume rendering.; Count capped at six after threshold; selected page groups are not continuous as one motion sequence; no bounded motion sequence isolated; temporary sample SHA-256=e70c28b902d74b708308a69c4123de3280d37f663d8da220ca1c6d4b4be951e6;f40c202aec15c1c55064c5538bd5468e04f418115e4a5002ebba8c2b82c774e6;7c1fe91e9d1e0ae7dd80274c179d942cb40f3f2f89cdbf4b83c5b4fd14468384. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-089947c5303024841fef,artDensity,known,2,0.88,originalPublisher,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=08865501865501315501,digital vol1 JDCN 08865501865501315501 maps to source vol1 ISBN 9784088655017,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,official page 6;official page 7;official page 10;official page 11;official page 12;official page 13,6,office investigation;street confrontation,Panel information office backgrounds and screentone are balanced with open close-ups and omitted backgrounds which matches anchor 2.,The selected page groups are disjoint and density is assessed only across those six pages.; Count capped at six after threshold; selected page groups are not continuous as one motion sequence; no bounded motion sequence isolated; temporary sample SHA-256=e70c28b902d74b708308a69c4123de3280d37f663d8da220ca1c6d4b4be951e6;f40c202aec15c1c55064c5538bd5468e04f418115e4a5002ebba8c2b82c774e6;7c1fe91e9d1e0ae7dd80274c179d942cb40f3f2f89cdbf4b83c5b4fd14468384. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-089947c5303024841fef,visualSoftness,known,2,0.86,originalPublisher,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=08865501865501315501,digital vol1 JDCN 08865501865501315501 maps to source vol1 ISBN 9784088655017,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,official page 6;official page 7;official page 10;official page 11;official page 12;official page 13,6,office investigation;street confrontation,Clean polished faces and hair are offset by angular comic expressions and firm contours leaving the complete sample at neutral anchor 2.,Neither the polished lead figures nor the caricatured supporting faces were treated as the whole sample alone.; Count capped at six after threshold; selected page groups are not continuous as one motion sequence; no bounded motion sequence isolated; temporary sample SHA-256=e70c28b902d74b708308a69c4123de3280d37f663d8da220ca1c6d4b4be951e6;f40c202aec15c1c55064c5538bd5468e04f418115e4a5002ebba8c2b82c774e6;7c1fe91e9d1e0ae7dd80274c179d942cb40f3f2f89cdbf4b83c5b4fd14468384. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-089947c5303024841fef,motionImpact,unknown,,,originalPublisher,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=08865501865501315501,digital vol1 JDCN 08865501865501315501 maps to source vol1 ISBN 9784088655017,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,official page 6;official page 7;official page 10;official page 11;official page 12;official page 13,6,office investigation;street confrontation,The kick is already at impact in p006 and the remaining page group is discontinuous so no exact start-development and impact-end sequence is verified.,Unknown is not a restrained-motion score.; Count capped at six after threshold; selected page groups are not continuous as one motion sequence; no bounded motion sequence isolated; temporary sample SHA-256=e70c28b902d74b708308a69c4123de3280d37f663d8da220ca1c6d4b4be951e6;f40c202aec15c1c55064c5538bd5468e04f418115e4a5002ebba8c2b82c774e6;7c1fe91e9d1e0ae7dd80274c179d942cb40f3f2f89cdbf4b83c5b4fd14468384. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-0e036724913c69bb937a,artRealism,known,3,0.91,originalPublisher,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=08880731880731315501,digital vol1 JDCN 08880731880731315501 maps to source vol1 ISBN 9784088807317,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,official page 4;official page 5;official page 6;official page 7;official page 8;official page 9,6,snow settlement;family dialogue,Grounded anatomy aging faces clothing and the snowy settlement exceed ordinary stylization while visible manga facial construction keeps the sample below fully realistic 4.,Value 3 is the exact midpoint between anchors 2 and 4 for these six opening pages.; Count capped at six after threshold; no bounded motion sequence isolated; temporary sample SHA-256=4a53def0072410f4af3461f3173b46f52346dc07d31fcb95873dc0bba1c6fa13;70671376f055bc7354368706c1c58580075aa646d0c66404bb81b69fe6b4a1b8;e4a6dc03f61fe87df665b08e83a70dd886fb55e2b1672be54f81dae563888b57. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
work-0e036724913c69bb937a,artDensity,known,2,0.88,originalPublisher,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=08880731880731315501,digital vol1 JDCN 08880731880731315501 maps to source vol1 ISBN 9784088807317,Official internal preview mapped to the entry_1_3_volumes contract; static claims require at least 6 readable pages and 2 scene contexts.,official page 4;official page 5;official page 6;official page 7;official page 8;official page 9,6,snow settlement;family dialogue,Detailed settlement and face rendering alternates with broad snow dialogue and white fields across the six pages which supports balanced anchor 2 rather than sustained high density.,The sampled opening pages mix dense and open compositions and do not support extrapolation to later action scenes.; Count capped at six after threshold; no bounded motion sequence isolated; temporary sample SHA-256=4a53def0072410f4af3461f3173b46f52346dc07d31fcb95873dc0bba1c6fa13;70671376f055bc7354368706c1c58580075aa646d0c66404bb81b69fe6b4a1b8;e4a6dc03f61fe87df665b08e83a70dd886fb55e2b1672be54f81dae563888b57. Temporary images and paths are not committed.,quorum-verified;adjudicated;reviewedByHuman=false
