workId,axisId,state,value,confidence,evidenceId
work-02d5d329c9ef85e481cb,progression,known,3,0.88,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,problemSolving,known,0,0.78,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,strategy,known,0,0.76,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,pacing,known,3,0.84,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,mysteryReveal,known,0,0.8,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,worldBuilding,known,2,0.76,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,characterArcWeight,known,2,0.78,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,relationshipStructure,known,3,0.82,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,comedy,known,2,0.78,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,darkness,known,1,0.68,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,mentalStress,unknown,,,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,romance,known,2,0.86,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,emotionalWarmth,unknown,,,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,artRealism,known,2,0.86,ev-batch-002-art-work-02d5d329c9ef85e481cb-art-realism
work-02d5d329c9ef85e481cb,artDensity,known,4,0.95,ev-batch-002-art-work-02d5d329c9ef85e481cb-art-density
work-02d5d329c9ef85e481cb,visualSoftness,known,0,0.94,ev-batch-002-art-work-02d5d329c9ef85e481cb-visual-softness
work-02d5d329c9ef85e481cb,motionImpact,unknown,,,ev-batch-002-art-work-02d5d329c9ef85e481cb-motion-impact
work-089947c5303024841fef,progression,unknown,,,ev-batch-002-text-work-089947c5303024841fef
work-089947c5303024841fef,problemSolving,known,3,0.86,ev-batch-002-text-work-089947c5303024841fef
work-089947c5303024841fef,strategy,unknown,,,ev-batch-002-text-work-089947c5303024841fef
work-089947c5303024841fef,pacing,known,3,0.82,ev-batch-002-text-work-089947c5303024841fef
work-089947c5303024841fef,mysteryReveal,known,4,0.88,ev-batch-002-text-work-089947c5303024841fef
work-089947c5303024841fef,worldBuilding,known,1,0.66,ev-batch-002-text-work-089947c5303024841fef
work-089947c5303024841fef,characterArcWeight,known,2,0.72,ev-batch-002-text-work-089947c5303024841fef
work-089947c5303024841fef,relationshipStructure,known,3,0.82,ev-batch-002-text-work-089947c5303024841fef
work-089947c5303024841fef,comedy,known,3,0.84,ev-batch-002-text-work-089947c5303024841fef
work-089947c5303024841fef,darkness,known,2,0.74,ev-batch-002-text-work-089947c5303024841fef
work-089947c5303024841fef,mentalStress,unknown,,,ev-batch-002-text-work-089947c5303024841fef
work-089947c5303024841fef,romance,unknown,,,ev-batch-002-text-work-089947c5303024841fef
work-089947c5303024841fef,emotionalWarmth,known,2,0.84,ev-batch-002-text-work-089947c5303024841fef
work-089947c5303024841fef,artRealism,known,2,0.90,ev-batch-002-art-work-089947c5303024841fef-art-realism
work-089947c5303024841fef,artDensity,known,2,0.88,ev-batch-002-art-work-089947c5303024841fef-art-density
work-089947c5303024841fef,visualSoftness,known,2,0.86,ev-batch-002-art-work-089947c5303024841fef-visual-softness
work-089947c5303024841fef,motionImpact,unknown,,,ev-batch-002-art-work-089947c5303024841fef-motion-impact
work-0e036724913c69bb937a,progression,unknown,,,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,problemSolving,unknown,,,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,strategy,known,2,0.76,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,pacing,known,4,0.92,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,mysteryReveal,known,2,0.82,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,worldBuilding,known,3,0.86,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,characterArcWeight,known,3,0.84,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,relationshipStructure,known,3,0.8,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,comedy,known,2,0.76,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,darkness,known,4,0.95,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,mentalStress,known,4,0.9,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,romance,unknown,,,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,emotionalWarmth,unknown,,,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,artRealism,known,3,0.91,ev-batch-002-art-work-0e036724913c69bb937a-art-realism
work-0e036724913c69bb937a,artDensity,known,2,0.88,ev-batch-002-art-work-0e036724913c69bb937a-art-density
work-0e036724913c69bb937a,visualSoftness,known,1,0.89,ev-batch-002-art-work-0e036724913c69bb937a-visual-softness
work-0e036724913c69bb937a,motionImpact,unknown,,,ev-batch-002-art-work-0e036724913c69bb937a-motion-impact
work-1088a1dc00a3b0d22201,progression,unknown,,,ev-batch-002-text-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,problemSolving,known,3,0.82,ev-batch-002-text-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,strategy,unknown,,,ev-batch-002-text-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,pacing,known,4,0.92,ev-batch-002-text-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,mysteryReveal,known,2,0.76,ev-batch-002-text-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,worldBuilding,known,2,0.82,ev-batch-002-text-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,characterArcWeight,known,2,0.84,ev-batch-002-text-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,relationshipStructure,known,2,0.8,ev-batch-002-text-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,comedy,unknown,,,ev-batch-002-text-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,darkness,known,4,0.94,ev-batch-002-text-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,mentalStress,known,2,0.74,ev-batch-002-text-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,romance,unknown,,,ev-batch-002-text-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,emotionalWarmth,known,2,0.78,ev-batch-002-text-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,artRealism,known,4,0.96,ev-batch-002-art-work-1088a1dc00a3b0d22201-art-realism
work-1088a1dc00a3b0d22201,artDensity,known,4,0.98,ev-batch-002-art-work-1088a1dc00a3b0d22201-art-density
work-1088a1dc00a3b0d22201,visualSoftness,known,0,0.97,ev-batch-002-art-work-1088a1dc00a3b0d22201-visual-softness
work-1088a1dc00a3b0d22201,motionImpact,unknown,,,ev-batch-002-art-work-1088a1dc00a3b0d22201-motion-impact
work-207bb1ca28b7472fbe1d,progression,known,3,0.88,ev-batch-002-text-work-207bb1ca28b7472fbe1d
work-207bb1ca28b7472fbe1d,problemSolving,known,0,0.78,ev-batch-002-text-work-207bb1ca28b7472fbe1d
work-207bb1ca28b7472fbe1d,strategy,known,0,0.76,ev-batch-002-text-work-207bb1ca28b7472fbe1d
work-207bb1ca28b7472fbe1d,pacing,known,3,0.86,ev-batch-002-text-work-207bb1ca28b7472fbe1d
work-207bb1ca28b7472fbe1d,mysteryReveal,known,0,0.76,ev-batch-002-text-work-207bb1ca28b7472fbe1d
work-207bb1ca28b7472fbe1d,worldBuilding,known,2,0.78,ev-batch-002-text-work-207bb1ca28b7472fbe1d
work-207bb1ca28b7472fbe1d,characterArcWeight,known,3,0.86,ev-batch-002-text-work-207bb1ca28b7472fbe1d
work-207bb1ca28b7472fbe1d,relationshipStructure,known,2,0.8,ev-batch-002-text-work-207bb1ca28b7472fbe1d
work-207bb1ca28b7472fbe1d,comedy,known,2,0.8,ev-batch-002-text-work-207bb1ca28b7472fbe1d
work-207bb1ca28b7472fbe1d,darkness,known,2,0.8,ev-batch-002-text-work-207bb1ca28b7472fbe1d
work-207bb1ca28b7472fbe1d,mentalStress,unknown,,,ev-batch-002-text-work-207bb1ca28b7472fbe1d
work-207bb1ca28b7472fbe1d,romance,unknown,,,ev-batch-002-text-work-207bb1ca28b7472fbe1d
work-207bb1ca28b7472fbe1d,emotionalWarmth,known,2,0.78,ev-batch-002-text-work-207bb1ca28b7472fbe1d
work-207bb1ca28b7472fbe1d,artRealism,known,2,0.89,ev-batch-002-art-work-207bb1ca28b7472fbe1d-art-realism
work-207bb1ca28b7472fbe1d,artDensity,known,4,0.94,ev-batch-002-art-work-207bb1ca28b7472fbe1d-art-density
work-207bb1ca28b7472fbe1d,visualSoftness,known,1,0.86,ev-batch-002-art-work-207bb1ca28b7472fbe1d-visual-softness
work-207bb1ca28b7472fbe1d,motionImpact,known,4,0.91,ev-batch-002-art-work-207bb1ca28b7472fbe1d-motion-impact
work-23851cd7ccf1d0c676cc,progression,known,3,0.88,ev-batch-002-text-work-23851cd7ccf1d0c676cc
work-23851cd7ccf1d0c676cc,problemSolving,unknown,,,ev-batch-002-text-work-23851cd7ccf1d0c676cc
work-23851cd7ccf1d0c676cc,strategy,unknown,,,ev-batch-002-text-work-23851cd7ccf1d0c676cc
work-23851cd7ccf1d0c676cc,pacing,known,4,0.92,ev-batch-002-text-work-23851cd7ccf1d0c676cc
work-23851cd7ccf1d0c676cc,mysteryReveal,known,2,0.8,ev-batch-002-text-work-23851cd7ccf1d0c676cc
