workId,axisId,state,value,confidence,evidenceId
work-0f3a44f5dcab9623d1be,progression,unknown,,,ev-batch-004-text-work-0f3a44f5dcab9623d1be
work-0f3a44f5dcab9623d1be,problemSolving,known,2,0.78,ev-batch-004-text-work-0f3a44f5dcab9623d1be
work-0f3a44f5dcab9623d1be,strategy,unknown,,,ev-batch-004-text-work-0f3a44f5dcab9623d1be
work-0f3a44f5dcab9623d1be,pacing,known,2,0.74,ev-batch-004-text-work-0f3a44f5dcab9623d1be
work-0f3a44f5dcab9623d1be,mysteryReveal,known,4,0.76,ev-batch-004-text-work-0f3a44f5dcab9623d1be
work-0f3a44f5dcab9623d1be,worldBuilding,known,3,0.82,ev-batch-004-text-work-0f3a44f5dcab9623d1be
work-0f3a44f5dcab9623d1be,characterArcWeight,known,2,0.76,ev-batch-004-text-work-0f3a44f5dcab9623d1be
work-0f3a44f5dcab9623d1be,relationshipStructure,known,2,0.82,ev-batch-004-text-work-0f3a44f5dcab9623d1be
work-0f3a44f5dcab9623d1be,comedy,unknown,,,ev-batch-004-text-work-0f3a44f5dcab9623d1be
work-0f3a44f5dcab9623d1be,darkness,known,2,0.72,ev-batch-004-text-work-0f3a44f5dcab9623d1be
work-0f3a44f5dcab9623d1be,mentalStress,known,2,0.73,ev-batch-004-text-work-0f3a44f5dcab9623d1be
work-0f3a44f5dcab9623d1be,romance,unknown,,,ev-batch-004-text-work-0f3a44f5dcab9623d1be
work-0f3a44f5dcab9623d1be,emotionalWarmth,known,2,0.66,ev-batch-004-text-work-0f3a44f5dcab9623d1be
work-0f3a44f5dcab9623d1be,artRealism,known,3,0.91,ev-batch-004-art-work-0f3a44f5dcab9623d1be-art-realism
work-0f3a44f5dcab9623d1be,artDensity,known,3,0.92,ev-batch-004-art-work-0f3a44f5dcab9623d1be-art-density
work-0f3a44f5dcab9623d1be,visualSoftness,known,1,0.88,ev-batch-004-art-work-0f3a44f5dcab9623d1be-visual-softness
work-0f3a44f5dcab9623d1be,motionImpact,unknown,,,ev-batch-004-art-work-0f3a44f5dcab9623d1be-motion-impact
work-188ba092c6195603bb3f,progression,unknown,,,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,problemSolving,unknown,,,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,strategy,known,2,0.79,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,pacing,known,2,0.72,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,mysteryReveal,known,2,0.80,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,worldBuilding,known,3,0.76,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,characterArcWeight,known,2,0.80,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,relationshipStructure,known,2,0.74,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,comedy,unknown,,,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,darkness,known,2,0.70,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,mentalStress,known,2,0.80,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,romance,unknown,,,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,emotionalWarmth,known,2,0.76,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,artRealism,unknown,,,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,artDensity,unknown,,,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,visualSoftness,unknown,,,ev-batch-004-text-work-188ba092c6195603bb3f
work-188ba092c6195603bb3f,motionImpact,unknown,,,ev-batch-004-text-work-188ba092c6195603bb3f
work-1a6ad6771865b43c8516,progression,unknown,,,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,problemSolving,known,2,0.82,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,strategy,unknown,,,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,pacing,known,2,0.61,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,mysteryReveal,known,2,0.84,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,worldBuilding,known,2,0.76,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,characterArcWeight,known,2,0.74,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,relationshipStructure,known,2,0.78,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,comedy,known,4,0.86,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,darkness,unknown,,,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,mentalStress,unknown,,,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,romance,known,2,0.76,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,emotionalWarmth,known,2,0.62,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,artRealism,unknown,,,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,artDensity,unknown,,,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,visualSoftness,unknown,,,ev-batch-004-text-work-1a6ad6771865b43c8516
work-1a6ad6771865b43c8516,motionImpact,unknown,,,ev-batch-004-text-work-1a6ad6771865b43c8516
work-2d385ad0525742330e70,progression,known,2,0.84,ev-batch-004-text-work-2d385ad0525742330e70
work-2d385ad0525742330e70,problemSolving,unknown,,,ev-batch-004-text-work-2d385ad0525742330e70
work-2d385ad0525742330e70,strategy,unknown,,,ev-batch-004-text-work-2d385ad0525742330e70
work-2d385ad0525742330e70,pacing,known,2,0.84,ev-batch-004-text-work-2d385ad0525742330e70
work-2d385ad0525742330e70,mysteryReveal,known,2,0.72,ev-batch-004-text-work-2d385ad0525742330e70
work-2d385ad0525742330e70,worldBuilding,known,2,0.86,ev-batch-004-text-work-2d385ad0525742330e70
work-2d385ad0525742330e70,characterArcWeight,known,2,0.83,ev-batch-004-text-work-2d385ad0525742330e70
work-2d385ad0525742330e70,relationshipStructure,known,2,0.8,ev-batch-004-text-work-2d385ad0525742330e70
work-2d385ad0525742330e70,comedy,unknown,,,ev-batch-004-text-work-2d385ad0525742330e70
