id,workId,targetType,targetId,sourceType,sourceUrl,fetchedAt,extractorVersion,reviewedByHuman,confidence,notes
ev-batch-004-text-work-0f3a44f5dcab9623d1be,work-0f3a44f5dcab9623d1be,work,work-0f3a44f5dcab9623d1be,model,https://www.shinchosha.co.jp/book/771742/,2026-08-25T00:00:00+09:00,batch-004-text-overlay-v1,false,0.66,"reviewedByHuman=false; primary source lead/index=新潮社 공식 도서 페이지 1권; source published=2014-04-09; retrieved=2026-08-25; the sourceUrl is a research lead/index and is not asserted as the sole support for every Axis or Theme. Supporting official, annotation, review, and adjudication packets are immutably bound under final-overlay-validation.json inputBindings; combined input/review packet SHA-256=5d402f3e73986ccb36bc7c98bc201805b34573336b11108a8e9cf41bbf0c6505. Official-first entry-range research, independent Pass B, and Local Codex Pass C were combined claim by claim. Repeated bounded independent community observations may support text or Art claims only where recorded; selection provenance was not reused as Factor evidence."
ev-batch-004-art-work-0f3a44f5dcab9623d1be-art-realism,work-0f3a44f5dcab9623d1be,axis,artRealism,publisher,https://www.shinchosha.co.jp/book/771742/|https://www.shinchosha.co.jp/book/771777/|https://www.shinchosha.co.jp/book/771810/|https://kuragebunch.com/episode/13933686331620138885|https://bookwalker.jp/de8f4f25a3-4f0e-4d26-bfc7-6716c85223e1/?sample=1,2026-08-25T00:00:00+09:00,batch-004-art-overlay-v1,false,0.91,"reviewedByHuman=false; source=新潮社公式商品ページ→コミックバンチKai公式第1話→BOOK☆WALKER正規版巻1の同一タイトル・著者確認; published=2014-04-09;2014-10-09;2015-04-09; retrieved=2026-08-25; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=5d402f3e73986ccb36bc7c98bc201805b34573336b11108a8e9cf41bbf0c6505; Official publisher-owned first-episode six-page body sample only; value 4 was rejected because faces, hair, expressions, and movement remain visibly stylized rather than consistently observational.; 選択した6枚は第1話の公式CDN本文ページで表紙・章扉・チャプターオープニング・広告・リンクページを除外。kurage-page-663は「第一話」を表示するため除外した。文脈は屋外/動き、室内・人物、平安京建築、複数人物の対話を含む4群。motionImpactは完全な開始→展開→衝撃→解決の連続列をこの標本では固定できないためunknownを維持する。Art値・最終Art行・昇格状態は未変更; temporary sample SHA-256=641c81e47c48f60f0436bc25f77e03721f15c594df11dbd4ca4c760731e6eeab;d9384fe969953f9f76bc31f3b28dea48066937db68a0874417d0c97e4076a189;13d4a9e45e079a502bc4748bf5035bc9ded984a5f53b32a2ba9ab57db7eb8974;479a89dbe21d157b7c87b35dbfca17501e12f7432d5d2b33acd79f09556e3b7d;1ae0f8b5745d9efff18df749280f4c90a79a36498a79c2dadb2a014e764b3e4d;6ddb6b65c143e69ccd1b5f579b6572c943181248a50444e3a838e8ad57d8ae13. Temporary images and paths are not committed."
ev-batch-004-art-work-0f3a44f5dcab9623d1be-art-density,work-0f3a44f5dcab9623d1be,axis,artDensity,publisher,https://www.shinchosha.co.jp/book/771742/|https://www.shinchosha.co.jp/book/771777/|https://www.shinchosha.co.jp/book/771810/|https://kuragebunch.com/episode/13933686331620138885|https://bookwalker.jp/de8f4f25a3-4f0e-4d26-bfc7-6716c85223e1/?sample=1,2026-08-25T00:00:00+09:00,batch-004-art-overlay-v1,false,0.92,reviewedByHuman=false; source=新潮社公式商品ページ→コミックバンチKai公式第1話→BOOK☆WALKER正規版巻1の同一タイトル・著者確認; published=2014-04-09;2014-10-09;2015-04-09; retrieved=2026-08-25; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=5d402f3e73986ccb36bc7c98bc201805b34573336b11108a8e9cf41bbf0c6505; Official publisher-owned first-episode six-page body sample only; value 4 was rejected because several dialogue close-ups and speech-led panels preserve broad white or lightly rendered fields.; 選択した6枚は第1話の公式CDN本文ページで表紙・章扉・チャプターオープニング・広告・リンクページを除外。kurage-page-663は「第一話」を表示するため除外した。文脈は屋外/動き、室内・人物、平安京建築、複数人物の対話を含む4群。motionImpactは完全な開始→展開→衝撃→解決の連続列をこの標本では固定できないためunknownを維持する。Art値・最終Art行・昇格状態は未変更; temporary sample SHA-256=641c81e47c48f60f0436bc25f77e03721f15c594df11dbd4ca4c760731e6eeab;d9384fe969953f9f76bc31f3b28dea48066937db68a0874417d0c97e4076a189;13d4a9e45e079a502bc4748bf5035bc9ded984a5f53b32a2ba9ab57db7eb8974;479a89dbe21d157b7c87b35dbfca17501e12f7432d5d2b33acd79f09556e3b7d;1ae0f8b5745d9efff18df749280f4c90a79a36498a79c2dadb2a014e764b3e4d;6ddb6b65c143e69ccd1b5f579b6572c943181248a50444e3a838e8ad57d8ae13. Temporary images and paths are not committed.
ev-batch-004-art-work-0f3a44f5dcab9623d1be-visual-softness,work-0f3a44f5dcab9623d1be,axis,visualSoftness,publisher,https://www.shinchosha.co.jp/book/771742/|https://www.shinchosha.co.jp/book/771777/|https://www.shinchosha.co.jp/book/771810/|https://kuragebunch.com/episode/13933686331620138885|https://bookwalker.jp/de8f4f25a3-4f0e-4d26-bfc7-6716c85223e1/?sample=1,2026-08-25T00:00:00+09:00,batch-004-art-overlay-v1,false,0.88,reviewedByHuman=false; source=新潮社公式商品ページ→コミックバンチKai公式第1話→BOOK☆WALKER正規版巻1の同一タイトル・著者確認; published=2014-04-09;2014-10-09;2015-04-09; retrieved=2026-08-25; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=5d402f3e73986ccb36bc7c98bc201805b34573336b11108a8e9cf41bbf0c6505; Official publisher-owned first-episode six-page body sample only; Gemini value 3 was rejected because refined garment and hair details do not outweigh the angular contours and hard contrast repeated across the retained body contexts.; 選択した6枚は第1話の公式CDN本文ページで表紙・章扉・チャプターオープニング・広告・リンクページを除外。kurage-page-663は「第一話」を表示するため除外した。文脈は屋外/動き、室内・人物、平安京建築、複数人物の対話を含む4群。motionImpactは完全な開始→展開→衝撃→解決の連続列をこの標本では固定できないためunknownを維持する。Art値・最終Art行・昇格状態は未変更; temporary sample SHA-256=641c81e47c48f60f0436bc25f77e03721f15c594df11dbd4ca4c760731e6eeab;d9384fe969953f9f76bc31f3b28dea48066937db68a0874417d0c97e4076a189;13d4a9e45e079a502bc4748bf5035bc9ded984a5f53b32a2ba9ab57db7eb8974;479a89dbe21d157b7c87b35dbfca17501e12f7432d5d2b33acd79f09556e3b7d;1ae0f8b5745d9efff18df749280f4c90a79a36498a79c2dadb2a014e764b3e4d;6ddb6b65c143e69ccd1b5f579b6572c943181248a50444e3a838e8ad57d8ae13. Temporary images and paths are not committed.
ev-batch-004-art-work-0f3a44f5dcab9623d1be-motion-impact,work-0f3a44f5dcab9623d1be,axis,motionImpact,publisher,https://www.shinchosha.co.jp/book/771742/|https://www.shinchosha.co.jp/book/771777/|https://www.shinchosha.co.jp/book/771810/|https://kuragebunch.com/episode/13933686331620138885|https://bookwalker.jp/de8f4f25a3-4f0e-4d26-bfc7-6716c85223e1/?sample=1,2026-08-25T00:00:00+09:00,batch-004-art-overlay-v1,false,1,reviewedByHuman=false; source=新潮社公式商品ページ→コミックバンチKai公式第1話→BOOK☆WALKER正規版巻1の同一タイトル・著者確認; published=2014-04-09;2014-10-09;2015-04-09; retrieved=2026-08-25; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=5d402f3e73986ccb36bc7c98bc201805b34573336b11108a8e9cf41bbf0c6505; The independently corrected preflight sets motionGateAttemptable=false; no numeric motion value was inferred and unknown is not low.; 選択した6枚は第1話の公式CDN本文ページで表紙・章扉・チャプターオープニング・広告・リンクページを除外。kurage-page-663は「第一話」を表示するため除外した。文脈は屋外/動き、室内・人物、平安京建築、複数人物の対話を含む4群。motionImpactは完全な開始→展開→衝撃→解決の連続列をこの標本では固定できないためunknownを維持する。Art値・最終Art行・昇格状態は未変更; temporary sample SHA-256=641c81e47c48f60f0436bc25f77e03721f15c594df11dbd4ca4c760731e6eeab;d9384fe969953f9f76bc31f3b28dea48066937db68a0874417d0c97e4076a189;13d4a9e45e079a502bc4748bf5035bc9ded984a5f53b32a2ba9ab57db7eb8974;479a89dbe21d157b7c87b35dbfca17501e12f7432d5d2b33acd79f09556e3b7d;1ae0f8b5745d9efff18df749280f4c90a79a36498a79c2dadb2a014e764b3e4d;6ddb6b65c143e69ccd1b5f579b6572c943181248a50444e3a838e8ad57d8ae13. Temporary images and paths are not committed.
ev-batch-004-text-work-2d385ad0525742330e70,work-2d385ad0525742330e70,work,work-2d385ad0525742330e70,model,https://www.kodansha.co.jp/comic/products/0000385374,2026-08-25T00:00:00+09:00,batch-004-text-overlay-v1,false,0.71,"reviewedByHuman=false; primary source lead/index=講談社 ねずみの初恋 1권 상품 페이지; source published=2024-03-06; retrieved=2026-08-25; the sourceUrl is a research lead/index and is not asserted as the sole support for every Axis or Theme. Supporting official, annotation, review, and adjudication packets are immutably bound under final-overlay-validation.json inputBindings; combined input/review packet SHA-256=5d402f3e73986ccb36bc7c98bc201805b34573336b11108a8e9cf41bbf0c6505. Official-first entry-range research, independent Pass B, and Local Codex Pass C were combined claim by claim. Repeated bounded independent community observations may support text or Art claims only where recorded; selection provenance was not reused as Factor evidence."
ev-batch-004-art-work-2d385ad0525742330e70-art-realism,work-2d385ad0525742330e70,axis,artRealism,publisher,https://www.kodansha.co.jp/comic/products/0000385374/trial,2026-08-25T00:00:00+09:00,batch-004-art-overlay-v1,false,0.92,reviewedByHuman=false; source=講談社 ねずみの初恋 1巻 公式試し読み; published=2024-03-06; retrieved=2026-08-25; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=5d402f3e73986ccb36bc7c98bc201805b34573336b11108a8e9cf41bbf0c6505; Entry-scope six-page sample only; value 4 was rejected because anime facial construction remains prominent in multiple contexts; Count capped at six after threshold; school-store food and apartment-kitchen thriller contexts are distinct; opening/title illustration P0004/P0005 was excluded and P0008 is a panelized body page; no exact bounded continuous start-development-impact-resolved sequence was isolated; temporary sample SHA-256=331f7ec1ac16a44b6b132d5f2e8da3d000bfc11c56fe5a20c5603e1e2e5d7efa;6ed85cf500ea29cce6c57955dab8b404db4fa17499452238d9ef6b64d2f008c2;133d547bee4ea6e7ee2f92a650676a4de78cf419d8c3e63f6bd4fec5c7bcf7f8;63c13628537981b5f708c464c1357ce0913bfc79ec1a544363cb1c17e68ae839;9604530c70810c70350106b1ff82fd4108e12e1c4627c47a681d1416f7ded367;7eddd36bc95a86feb0d601126a26fbcf2d4954e00f231aabbe8460020b3ea7e2. Temporary images and paths are not committed.
ev-batch-004-art-work-2d385ad0525742330e70-art-density,work-2d385ad0525742330e70,axis,artDensity,publisher,https://www.kodansha.co.jp/comic/products/0000385374/trial,2026-08-25T00:00:00+09:00,batch-004-art-overlay-v1,false,0.92,reviewedByHuman=false; source=講談社 ねずみの初恋 1巻 公式試し読み; published=2024-03-06; retrieved=2026-08-25; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=5d402f3e73986ccb36bc7c98bc201805b34573336b11108a8e9cf41bbf0c6505; Entry-scope six-page sample only; value 4 was rejected because close-up faces and black fields reduce detail in some panels; Count capped at six after threshold; school-store food and apartment-kitchen thriller contexts are distinct; opening/title illustration P0004/P0005 was excluded and P0008 is a panelized body page; no exact bounded continuous start-development-impact-resolved sequence was isolated; temporary sample SHA-256=331f7ec1ac16a44b6b132d5f2e8da3d000bfc11c56fe5a20c5603e1e2e5d7efa;6ed85cf500ea29cce6c57955dab8b404db4fa17499452238d9ef6b64d2f008c2;133d547bee4ea6e7ee2f92a650676a4de78cf419d8c3e63f6bd4fec5c7bcf7f8;63c13628537981b5f708c464c1357ce0913bfc79ec1a544363cb1c17e68ae839;9604530c70810c70350106b1ff82fd4108e12e1c4627c47a681d1416f7ded367;7eddd36bc95a86feb0d601126a26fbcf2d4954e00f231aabbe8460020b3ea7e2. Temporary images and paths are not committed.
ev-batch-004-art-work-2d385ad0525742330e70-visual-softness,work-2d385ad0525742330e70,axis,visualSoftness,publisher,https://www.kodansha.co.jp/comic/products/0000385374/trial,2026-08-25T00:00:00+09:00,batch-004-art-overlay-v1,false,0.87,reviewedByHuman=false; source=講談社 ねずみの初恋 1巻 公式試し読み; published=2024-03-06; retrieved=2026-08-25; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=5d402f3e73986ccb36bc7c98bc201805b34573336b11108a8e9cf41bbf0c6505; Entry-scope six-page sample only; Gemini 3 was rejected because the crime and confrontation contexts materially counter the soft digital surfaces; Count capped at six after threshold; school-store food and apartment-kitchen thriller contexts are distinct; opening/title illustration P0004/P0005 was excluded and P0008 is a panelized body page; no exact bounded continuous start-development-impact-resolved sequence was isolated; temporary sample SHA-256=331f7ec1ac16a44b6b132d5f2e8da3d000bfc11c56fe5a20c5603e1e2e5d7efa;6ed85cf500ea29cce6c57955dab8b404db4fa17499452238d9ef6b64d2f008c2;133d547bee4ea6e7ee2f92a650676a4de78cf419d8c3e63f6bd4fec5c7bcf7f8;63c13628537981b5f708c464c1357ce0913bfc79ec1a544363cb1c17e68ae839;9604530c70810c70350106b1ff82fd4108e12e1c4627c47a681d1416f7ded367;7eddd36bc95a86feb0d601126a26fbcf2d4954e00f231aabbe8460020b3ea7e2. Temporary images and paths are not committed.
ev-batch-004-art-work-2d385ad0525742330e70-motion-impact,work-2d385ad0525742330e70,axis,motionImpact,publisher,https://www.kodansha.co.jp/comic/products/0000385374/trial,2026-08-25T00:00:00+09:00,batch-004-art-overlay-v1,false,1,reviewedByHuman=false; source=講談社 ねずみの初恋 1巻 公式試し読み; published=2024-03-06; retrieved=2026-08-25; Local Codex and gemini-3.7-flash-high pixel quorum; Cursor Grok ART_ABSTAIN; Muse NOT_USED; combined input/review packet SHA-256=5d402f3e73986ccb36bc7c98bc201805b34573336b11108a8e9cf41bbf0c6505; Preflight motionGateAttemptable=false; no start-development-impact-resolved sequence; unknown is not low; Count capped at six after threshold; school-store food and apartment-kitchen thriller contexts are distinct; opening/title illustration P0004/P0005 was excluded and P0008 is a panelized body page; no exact bounded continuous start-development-impact-resolved sequence was isolated; temporary sample SHA-256=331f7ec1ac16a44b6b132d5f2e8da3d000bfc11c56fe5a20c5603e1e2e5d7efa;6ed85cf500ea29cce6c57955dab8b404db4fa17499452238d9ef6b64d2f008c2;133d547bee4ea6e7ee2f92a650676a4de78cf419d8c3e63f6bd4fec5c7bcf7f8;63c13628537981b5f708c464c1357ce0913bfc79ec1a544363cb1c17e68ae839;9604530c70810c70350106b1ff82fd4108e12e1c4627c47a681d1416f7ded367;7eddd36bc95a86feb0d601126a26fbcf2d4954e00f231aabbe8460020b3ea7e2. Temporary images and paths are not committed.
