workId,axisId,state,value,confidence,evidenceId
work-29806fe5f9633b940747,progression,unknown,,,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,problemSolving,known,2,0.82,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,strategy,known,2,0.82,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,pacing,known,2,0.82,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,mysteryReveal,unknown,,,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,worldBuilding,known,2,0.74,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,characterArcWeight,unknown,,,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,relationshipStructure,known,2,0.88,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,comedy,known,2,0.79,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,darkness,known,2,0.86,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,mentalStress,unknown,,,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,romance,unknown,,,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,emotionalWarmth,known,2,0.74,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,artRealism,known,1,0.86,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,artDensity,known,3,0.84,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,visualSoftness,known,2,0.82,ev-batch-003-a-work-29806fe5f9633b940747
work-29806fe5f9633b940747,motionImpact,unknown,,,ev-batch-003-a-work-29806fe5f9633b940747
work-319e39a597d16251efc9,progression,unknown,,,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,problemSolving,unknown,,,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,strategy,unknown,,,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,pacing,known,2,0.78,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,mysteryReveal,unknown,,,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,worldBuilding,known,2,0.72,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,characterArcWeight,unknown,,,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,relationshipStructure,known,2,0.78,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,comedy,unknown,,,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,darkness,unknown,,,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,mentalStress,unknown,,,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,romance,known,2,0.78,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,emotionalWarmth,known,3,0.82,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,artRealism,unknown,,,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,artDensity,unknown,,,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,visualSoftness,unknown,,,ev-batch-003-a-work-319e39a597d16251efc9
work-319e39a597d16251efc9,motionImpact,unknown,,,ev-batch-003-a-work-319e39a597d16251efc9
work-3ba6e8e3cfdec674eae3,progression,unknown,,,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,problemSolving,known,2,0.80,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,strategy,unknown,,,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,pacing,known,2,0.78,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,mysteryReveal,known,3,0.84,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,worldBuilding,known,2,0.82,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,characterArcWeight,unknown,,,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,relationshipStructure,known,2,0.80,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,comedy,unknown,,,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,darkness,known,2,0.78,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,mentalStress,unknown,,,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,romance,unknown,,,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,emotionalWarmth,unknown,,,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,artRealism,known,4,0.94,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,artDensity,known,4,0.91,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,visualSoftness,known,0,0.91,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-3ba6e8e3cfdec674eae3,motionImpact,unknown,,,ev-batch-003-a-work-3ba6e8e3cfdec674eae3
work-40ea287aae6305289cf6,progression,known,2,0.79,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,problemSolving,unknown,,,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,strategy,unknown,,,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,pacing,known,2,0.83,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,mysteryReveal,unknown,,,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,worldBuilding,known,2,0.84,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,characterArcWeight,known,2,0.85,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,relationshipStructure,known,2,0.90,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,comedy,known,2,0.82,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,darkness,unknown,,,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,mentalStress,unknown,,,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,romance,known,3,0.90,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,emotionalWarmth,known,2,0.85,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,artRealism,known,2,0.88,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,artDensity,known,2,0.82,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,visualSoftness,known,3,0.88,ev-batch-003-a-work-40ea287aae6305289cf6
work-40ea287aae6305289cf6,motionImpact,unknown,,,ev-batch-003-a-work-40ea287aae6305289cf6
work-550854424fc9cc94d585,progression,known,2,0.80,ev-batch-003-a-work-550854424fc9cc94d585
work-550854424fc9cc94d585,problemSolving,known,2,0.80,ev-batch-003-a-work-550854424fc9cc94d585
work-550854424fc9cc94d585,strategy,unknown,,,ev-batch-003-a-work-550854424fc9cc94d585
work-550854424fc9cc94d585,pacing,known,1,0.74,ev-batch-003-a-work-550854424fc9cc94d585
work-550854424fc9cc94d585,mysteryReveal,known,2,0.67,ev-batch-003-a-work-550854424fc9cc94d585
work-550854424fc9cc94d585,worldBuilding,unknown,,,ev-batch-003-a-work-550854424fc9cc94d585
work-550854424fc9cc94d585,characterArcWeight,known,2,0.84,ev-batch-003-a-work-550854424fc9cc94d585
work-550854424fc9cc94d585,relationshipStructure,known,2,0.86,ev-batch-003-a-work-550854424fc9cc94d585
work-550854424fc9cc94d585,comedy,known,2,0.80,ev-batch-003-a-work-550854424fc9cc94d585
