workId,axisId,state,value,confidence,evidenceId
work-a7413b6e35e0d316a538,progression,unknown,,,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,problemSolving,unknown,,,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,strategy,unknown,,,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,pacing,known,2,0.82,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,mysteryReveal,unknown,,,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,worldBuilding,unknown,,,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,characterArcWeight,known,4,0.9,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,relationshipStructure,known,2,0.84,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,comedy,known,2,0.82,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,darkness,unknown,,,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,mentalStress,known,2,0.82,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,romance,known,4,0.94,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,emotionalWarmth,unknown,,,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,artRealism,known,2,0.85,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,artDensity,known,2,0.84,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,visualSoftness,known,3,0.87,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7413b6e35e0d316a538,motionImpact,unknown,,,ev-batch-003-a-work-a7413b6e35e0d316a538
work-a7e0062c7153978fc6fe,progression,known,2,0.8,ev-batch-003-a-work-a7e0062c7153978fc6fe
work-a7e0062c7153978fc6fe,problemSolving,unknown,,,ev-batch-003-a-work-a7e0062c7153978fc6fe
work-a7e0062c7153978fc6fe,strategy,known,2,0.82,ev-batch-003-a-work-a7e0062c7153978fc6fe
work-a7e0062c7153978fc6fe,pacing,unknown,,,ev-batch-003-a-work-a7e0062c7153978fc6fe
work-a7e0062c7153978fc6fe,mysteryReveal,unknown,,,ev-batch-003-a-work-a7e0062c7153978fc6fe
work-a7e0062c7153978fc6fe,worldBuilding,unknown,,,ev-batch-003-a-work-a7e0062c7153978fc6fe
work-a7e0062c7153978fc6fe,characterArcWeight,known,4,0.9,ev-batch-003-a-work-a7e0062c7153978fc6fe
work-a7e0062c7153978fc6fe,relationshipStructure,known,3,0.82,ev-batch-003-a-work-a7e0062c7153978fc6fe
work-a7e0062c7153978fc6fe,comedy,known,2,0.82,ev-batch-003-a-work-a7e0062c7153978fc6fe
