position,workId,canonicalTitle,genres,themes,progression,problemSolving,strategy,pacing,mysteryReveal,worldBuilding,characterArcWeight,relationshipStructure,comedy,darkness,mentalStress,romance,emotionalWarmth,factorConfidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,japaneseEvidenceUrls,koreanEvidenceUrls,koreanQueries,notes
1,work-e4c4435d459ab5ae1aa4,もう卵は殺さない,mystery;sliceOfLife;romance,crafting:1:0.90,2,2,0,4,2,2,4,4,2,2,4,2,4,0.96,Rakuten Books representative volume 1 product — もう卵は殺さない,https://books.rakuten.co.jp/rb/11684434/,2013,2026-08-26,https://booklive.jp/review/list/title_id/228104/vol_no/001;https://bookmeter.com/books/4949206?review_filter=netabare,,이제 계란은 죽이지 않는다 만화;더 이상 계란은 죽이지 않는다;모우 타마고와 코로사나이,Direct Japanese reader bodies describe four emotionally linked short stories about a small romantic hope; a disliked girl's ghost; three snowbound weeks with an isolated genius boy; and a requiem for an abandoned manga protagonist. Reviews emphasize mystery-like turns; grief; creative regret; tenderness; and sharp emotional impact. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=4; mysteryReveal=2; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=2; mentalStress=4; romance=2; emotionalWarmth=4. Crafting is secondary because the title story centers on making and abandoning manga. Korean-title searches found no qualifying direct Korean body. Art is optional and unassessed.
2,work-e4ef6ec32d4d111a15ce,おかあさんがいっしょ,comedy;sliceOfLife,,0,2,0,4,0,2,2,4,4,0,0,0,4,0.93,Rakuten Books representative volume 1 product — おかあさんがいっしょ,https://books.rakuten.co.jp/rb/6025368/,2010,2026-08-26,https://www.mangataisho.com/data/2010/comment2010.pdf,,엄마와 함께 만화;엄마가 함께 만화;오카아상가 잇쇼,Direct Japanese bookseller commentary identifies a family four-panel comedy packed with the format's entertainment and led by a standout mother character. Conservative mappings: progression=0; problemSolving=2; strategy=0; pacing=4; mysteryReveal=0; worldBuilding=2; characterArcWeight=2; relationshipStructure=4; comedy=4; darkness=0; mentalStress=0; romance=0; emotionalWarmth=4. Genres are comedy and slice of life. The closed Theme Dictionary has no truthful biological-family or everyday-home tag and foundFamily would misstate the premise. Korean-title searches found no qualifying direct Korean body. Art is optional and unassessed.
3,work-e4f24751c13de2b9b8d5,中央モノローグ線,comedy;sliceOfLife,exploration:2:0.95,2,2,0,4,0,4,4,2,2,2,2,2,4,0.96,Rakuten Books representative volume 1 product — 中央モノローグ線,https://books.rakuten.co.jp/rb/6217670/,2010,2026-08-26,https://manba.co.jp/topics/18124;https://www.mangataisho.com/data/2010/comment2010.pdf,,중앙 모놀로그 선 만화;중앙모놀로그선;츄오 모놀로그센,Direct Japanese community and bookseller bodies describe monologue four-panel portraits of eight women across eight Chuo Line towns. They emphasize diverse jobs and ages; urban loneliness; humor; warmth; and each neighborhood's distinct emotional texture. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=4; mysteryReveal=0; worldBuilding=4; characterArcWeight=4; relationshipStructure=2; comedy=2; darkness=2; mentalStress=2; romance=2; emotionalWarmth=4. Exploration is central because movement through named towns and their lives is the collection's organizing structure. Korean-title searches found no qualifying direct Korean body. Art is optional and unassessed.
4,work-e54b7f8315b3ef48677d,本屋の森のあかり,sliceOfLife;romance,workplace:2:0.99,4,4,2,2,0,4,4,4,2,2,4,2,4,0.98,Rakuten Books representative volume 1 product — 本屋の森のあかり,https://books.rakuten.co.jp/rb/4390095/,2011,2026-08-26,https://ebookstore.sony.jp/review/title/10078801/id/LT000008438000294671;https://booklive.jp/review/list/title_id/212073/vol_no/001;https://www.cafebleu.net/comics/2013/01/post-1.html,,서점 숲의 아카리 만화;서점숲의 아카리;서점 숲 아카리,Direct Japanese reader bodies describe rural branch employee Akari's transfer to a major Tokyo bookstore and recurring work around ordering; distribution; displays; theft; colleagues; books; and literature. Reviews also describe steady professional growth and a slow romance with mixed reactions to its handling. Conservative mappings: progression=4; problemSolving=4; strategy=2; pacing=2; mysteryReveal=0; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=2; mentalStress=4; romance=2; emotionalWarmth=4. Workplace is the repeated core structure. Korean-title searches found no qualifying direct Korean body. Art is optional and unassessed.
5,work-e5508319d945331219b1,アレルヤ,,tournament:2:0.94,4,2,2,4,0,4,2,4,0,2,4,0,0,0.92,Rakuten Books representative volume 1 product — アレルヤ,https://books.rakuten.co.jp/rb/4332860/,2008,2026-08-26,https://ebookstore.sony.jp/review/title/10075510/id/LT000007322000287481;https://www.mangataisho.com/data/2008/comment.pdf;https://books.rakuten.co.jp/rb/5623126/,,알렐루야 만화;알렐루야;아렐루야 만화,Direct Japanese reader and bookseller bodies establish a five-volume dramatic rivalry between a street-trained violinist and an orthodox rising professional through competitive performance. Readers praise the confrontation but also report thin development and an abrupt ending. Conservative mappings: progression=4; problemSolving=2; strategy=2; pacing=4; mysteryReveal=0; worldBuilding=4; characterArcWeight=2; relationshipStructure=4; comedy=0; darkness=2; mentalStress=4; romance=0; emotionalWarmth=0. Tournament is central. The closed Genre Dictionary has no music or general drama genre and sliceOfLife would misstate the competitive performance premise. Korean-title searches found no qualifying direct Korean body. Art is optional and unassessed.
6,work-e5a246728eaa431e66aa,マチキネマ,comedy;sliceOfLife;romance,,2,2,0,4,0,2,4,4,2,2,2,2,4,0.95,Rakuten Books representative volume 1 product — マチキネマ,https://books.rakuten.co.jp/rb/6482236/,2011,2026-08-26,https://www.cmoa.jp/community/review/good/3722308/?ret_url=%2Ftitle%2Fcustomer_review%2Ftitle_id%2F106121%2F%3Fsite_kbn%3D1;https://honto.jp/ebook/pd-review_0628583128.html;https://manba.co.jp/boards/200046/books/1,,마치키네마 만화;마치 키네마;마치키네마 리뷰,Direct Japanese reader bodies describe twelve short stories about ordinary people including school romance; childhood memory; the sea; a bathhouse owner's love; bereavement; and a couple's quarrel. Reviews emphasize quiet everyday ripples; laughter; loss; nostalgia; varied tone; and warmth. Conservative mappings: progression=2; problemSolving=2; strategy=0; pacing=4; mysteryReveal=0; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=2; darkness=2; mentalStress=2; romance=2; emotionalWarmth=4. Genres are comedy; slice of life; and romance. The closed Theme Dictionary has no truthful generic ordinary-life vignette tag and exploration cannot be inferred from the title alone. Korean-title searches found no qualifying direct Korean body. Art is optional and unassessed.
7,work-e5ab5136280cf59da6bb,前夜祭,fantasy;mystery;comedy,adventure:1:0.91;investigation:1:0.89;school:1:0.94,2,4,2,4,4,4,4,4,4,2,2,0,2,0.95,Rakuten Books representative volume 1 product — 前夜祭,https://books.rakuten.co.jp/rb/6003702/,2010,2026-08-26,https://www.mangataisho.com/data/2010/comment2010.pdf;https://ameblo.jp/foreplaymusic/entry-12732271770.html,,전야제 만화;오다 토비라 전야제 리뷰;마에야사이 만화,Direct Japanese bookseller and reader bodies praise the collection and analyze its story Modoki as a strange tale where impersonation and an apparently false bond reveal a deeper human truth. The official synopsis anchors the title story in middle-school festival scheming; a strange traditional festival; mystery; adventure; psychic comedians; and an agency handling urban legends. Conservative mappings: progression=2; problemSolving=4; strategy=2; pacing=4; mysteryReveal=4; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=2; mentalStress=2; romance=0; emotionalWarmth=2. Adventure; investigation; and school are secondary collection mechanics. Korean-title searches found no qualifying direct Korean body. Art is optional and unassessed.
8,work-e5d006a0e329882e64a5,真夜中ハートチューン,mystery;comedy;sliceOfLife;romance,crafting:2:0.96;school:2:0.99,4,4,4,4,4,4,4,4,4,0,2,4,4,0.99,Rakuten Books representative volume 1 product — 真夜中ハートチューン,https://books.rakuten.co.jp/rb/17643635/,2024-08-28,2026-08-26,https://note.com/k16_/n/n47e4e316bfae;https://bookmeter.com/books/21603638;https://ganbattekakuzoi.hatenablog.com/entry/2024/06/19/071400,https://gall.dcinside.com/board/view/?id=comic_new6&no=2901148;https://m.yes24.com/Goods/Review/186022737,한밤중 하트튠 만화;한밤중 하트튠 리뷰;마요나카 하트튠,Direct Japanese and Korean community bodies describe a protagonist searching for the mysterious radio voice Apollo among four broadcasting-club heroines who pursue voice careers as singer; voice actor; broadcaster; and VTuber. Reviews emphasize active coaching; rapid progress; clues and misdirection; school ensemble comedy; romance; and shared dreams. Conservative mappings: progression=4; problemSolving=4; strategy=4; pacing=4; mysteryReveal=4; worldBuilding=4; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=0; mentalStress=2; romance=4; emotionalWarmth=4. Crafting and school are central. Korean evidence uses direct Hangul-title community bodies. Art is optional and unassessed.
9,work-e6e744db481766c463b3,女装男子はスカートを脱ぎたい！,comedy;sliceOfLife;romance,school:2:0.98,2,2,2,2,4,2,4,4,4,0,4,4,4,0.97,Rakuten Books representative volume 1 product — 女装男子はスカートを脱ぎたい！,https://books.rakuten.co.jp/rb/17883662/,2026-06-26,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/297038/?site_kbn=1;https://manba.co.jp/topics/57197;https://review.rakuten.co.jp/item/1/213310_21275777/1.1/,,여장남자는 치마를 벗고 싶어 만화;여장 남자는 치마를 벗고 싶다 리뷰;여장남자 치마,Direct Japanese community bodies describe a boy cross-dressing to protect his male-averse childhood friend while both hide secrets and already understand more than they admit. Reviews emphasize mutual deception; adolescent embarrassment; intense childhood-friend affection; school comedy; and romance. Conservative mappings: progression=2; problemSolving=2; strategy=2; pacing=2; mysteryReveal=4; worldBuilding=2; characterArcWeight=4; relationshipStructure=4; comedy=4; darkness=0; mentalStress=4; romance=4; emotionalWarmth=4. School is central. Korean-title searches found no qualifying direct Korean body. Art is optional and unassessed.
10,work-e6ee3d38e7e43da54028,サナギさん,comedy;sliceOfLife,school:2:0.98,0,0,0,4,0,2,2,4,4,2,0,0,4,0.98,Rakuten Books representative volume 1 product — サナギさん,https://books.rakuten.co.jp/rb/3580897/,2008,2026-08-26,https://reviewne.jp/reviews/27984;https://books.rakuten.co.jp/rb/3580897/;https://manba.co.jp/topics/18493,,사나기상 만화;사나기 씨 만화 리뷰;사나기 산 만화,Direct Japanese long-form and reader bodies describe a school four-panel comedy driven by Sanagi and Fuyu's conversations; mutual jokes and retorts; distinctive wordplay; surreal black humor; gentle friendship; and ordinary moments deliberately extended without a conventional ending. Conservative mappings: progression=0; problemSolving=0; strategy=0; pacing=4; mysteryReveal=0; worldBuilding=2; characterArcWeight=2; relationshipStructure=4; comedy=4; darkness=2; mentalStress=0; romance=0; emotionalWarmth=4. School is the recurring setting. Korean-title searches found no qualifying direct Korean body. Art is optional and unassessed.
