workId,axisId,state,value,confidence,evidenceId
work-84b7c7d7720447075c25,progression,known,2,0.84,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,problemSolving,unknown,,,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,strategy,known,3,0.86,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,pacing,known,2,0.82,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,mysteryReveal,unknown,,,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,worldBuilding,known,3,0.86,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,characterArcWeight,known,2,0.82,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,relationshipStructure,known,2,0.82,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,comedy,unknown,,,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,darkness,known,2,0.78,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,mentalStress,unknown,,,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,romance,unknown,,,ev-batch-002-a-work-84b7c7d7720447075c25
work-84b7c7d7720447075c25,emotionalWarmth,known,2,0.80,ev-batch-002-a-work-84b7c7d7720447075c25
work-9072892a767332254f00,progression,unknown,,,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,problemSolving,known,0,0.88,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,strategy,known,0,0.86,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,pacing,known,1,0.84,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,mysteryReveal,known,0,0.86,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,worldBuilding,unknown,,,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,characterArcWeight,known,3,0.86,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,relationshipStructure,known,2,0.82,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,comedy,known,2,0.82,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,darkness,unknown,,,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,mentalStress,known,1,0.80,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,romance,unknown,,,ev-batch-002-a-work-9072892a767332254f00
work-9072892a767332254f00,emotionalWarmth,known,4,0.90,ev-batch-002-a-work-9072892a767332254f00
work-98b7d2ef065bde405972,progression,unknown,,,ev-batch-002-a-work-98b7d2ef065bde405972
work-98b7d2ef065bde405972,problemSolving,known,0,0.86,ev-batch-002-a-work-98b7d2ef065bde405972
work-98b7d2ef065bde405972,strategy,known,0,0.86,ev-batch-002-a-work-98b7d2ef065bde405972
work-98b7d2ef065bde405972,pacing,known,1,0.82,ev-batch-002-a-work-98b7d2ef065bde405972
work-98b7d2ef065bde405972,mysteryReveal,unknown,,,ev-batch-002-a-work-98b7d2ef065bde405972
work-98b7d2ef065bde405972,worldBuilding,known,0,0.84,ev-batch-002-a-work-98b7d2ef065bde405972
work-98b7d2ef065bde405972,characterArcWeight,known,3,0.84,ev-batch-002-a-work-98b7d2ef065bde405972
work-98b7d2ef065bde405972,relationshipStructure,known,2,0.82,ev-batch-002-a-work-98b7d2ef065bde405972
work-98b7d2ef065bde405972,comedy,known,2,0.82,ev-batch-002-a-work-98b7d2ef065bde405972
work-98b7d2ef065bde405972,darkness,unknown,,,ev-batch-002-a-work-98b7d2ef065bde405972
work-98b7d2ef065bde405972,mentalStress,known,1,0.78,ev-batch-002-a-work-98b7d2ef065bde405972
work-98b7d2ef065bde405972,romance,unknown,,,ev-batch-002-a-work-98b7d2ef065bde405972
work-98b7d2ef065bde405972,emotionalWarmth,known,3,0.84,ev-batch-002-a-work-98b7d2ef065bde405972
work-a59481c00155de21d75f,progression,unknown,,,ev-batch-002-a-work-a59481c00155de21d75f
work-a59481c00155de21d75f,problemSolving,unknown,,,ev-batch-002-a-work-a59481c00155de21d75f
work-a59481c00155de21d75f,strategy,known,1,0.84,ev-batch-002-a-work-a59481c00155de21d75f
work-a59481c00155de21d75f,pacing,known,2,0.82,ev-batch-002-a-work-a59481c00155de21d75f
work-a59481c00155de21d75f,mysteryReveal,known,0,0.86,ev-batch-002-a-work-a59481c00155de21d75f
work-a59481c00155de21d75f,worldBuilding,known,2,0.80,ev-batch-002-a-work-a59481c00155de21d75f
work-a59481c00155de21d75f,characterArcWeight,unknown,,,ev-batch-002-a-work-a59481c00155de21d75f
work-a59481c00155de21d75f,relationshipStructure,known,2,0.82,ev-batch-002-a-work-a59481c00155de21d75f
work-a59481c00155de21d75f,comedy,known,3,0.82,ev-batch-002-a-work-a59481c00155de21d75f
work-a59481c00155de21d75f,darkness,known,0,0.88,ev-batch-002-a-work-a59481c00155de21d75f
work-a59481c00155de21d75f,mentalStress,known,0,0.86,ev-batch-002-a-work-a59481c00155de21d75f
work-a59481c00155de21d75f,romance,unknown,,,ev-batch-002-a-work-a59481c00155de21d75f
work-a59481c00155de21d75f,emotionalWarmth,unknown,,,ev-batch-002-a-work-a59481c00155de21d75f
work-a8349445836546a82934,progression,known,0,0.90,ev-batch-002-a-work-a8349445836546a82934
work-a8349445836546a82934,problemSolving,unknown,,,ev-batch-002-a-work-a8349445836546a82934
work-a8349445836546a82934,strategy,unknown,,,ev-batch-002-a-work-a8349445836546a82934
work-a8349445836546a82934,pacing,known,2,0.80,ev-batch-002-a-work-a8349445836546a82934
work-a8349445836546a82934,mysteryReveal,known,0,0.88,ev-batch-002-a-work-a8349445836546a82934
work-a8349445836546a82934,worldBuilding,known,2,0.82,ev-batch-002-a-work-a8349445836546a82934
