workId,axisId,state,value,confidence,evidenceId
work-5cafd57db6b870a71a05,progression,known,3,0.84,ev-batch-002-a-work-5cafd57db6b870a71a05
work-5cafd57db6b870a71a05,problemSolving,known,2,0.80,ev-batch-002-a-work-5cafd57db6b870a71a05
work-5cafd57db6b870a71a05,strategy,unknown,,,ev-batch-002-a-work-5cafd57db6b870a71a05
work-5cafd57db6b870a71a05,pacing,known,3,0.84,ev-batch-002-a-work-5cafd57db6b870a71a05
work-5cafd57db6b870a71a05,mysteryReveal,unknown,,,ev-batch-002-a-work-5cafd57db6b870a71a05
work-5cafd57db6b870a71a05,worldBuilding,known,4,0.90,ev-batch-002-a-work-5cafd57db6b870a71a05
work-5cafd57db6b870a71a05,characterArcWeight,known,3,0.80,ev-batch-002-a-work-5cafd57db6b870a71a05
work-5cafd57db6b870a71a05,relationshipStructure,known,2,0.82,ev-batch-002-a-work-5cafd57db6b870a71a05
work-5cafd57db6b870a71a05,comedy,known,2,0.74,ev-batch-002-a-work-5cafd57db6b870a71a05
work-5cafd57db6b870a71a05,darkness,unknown,,,ev-batch-002-a-work-5cafd57db6b870a71a05
work-5cafd57db6b870a71a05,mentalStress,known,1,0.72,ev-batch-002-a-work-5cafd57db6b870a71a05
work-5cafd57db6b870a71a05,romance,unknown,,,ev-batch-002-a-work-5cafd57db6b870a71a05
work-5cafd57db6b870a71a05,emotionalWarmth,known,2,0.72,ev-batch-002-a-work-5cafd57db6b870a71a05
work-5e20323e014d6d390aaf,progression,known,4,0.94,ev-batch-002-a-work-5e20323e014d6d390aaf
work-5e20323e014d6d390aaf,problemSolving,known,0,0.82,ev-batch-002-a-work-5e20323e014d6d390aaf
work-5e20323e014d6d390aaf,strategy,unknown,,,ev-batch-002-a-work-5e20323e014d6d390aaf
work-5e20323e014d6d390aaf,pacing,known,3,0.86,ev-batch-002-a-work-5e20323e014d6d390aaf
work-5e20323e014d6d390aaf,mysteryReveal,unknown,,,ev-batch-002-a-work-5e20323e014d6d390aaf
work-5e20323e014d6d390aaf,worldBuilding,known,2,0.80,ev-batch-002-a-work-5e20323e014d6d390aaf
work-5e20323e014d6d390aaf,characterArcWeight,known,4,0.92,ev-batch-002-a-work-5e20323e014d6d390aaf
work-5e20323e014d6d390aaf,relationshipStructure,known,2,0.84,ev-batch-002-a-work-5e20323e014d6d390aaf
work-5e20323e014d6d390aaf,comedy,known,2,0.82,ev-batch-002-a-work-5e20323e014d6d390aaf
work-5e20323e014d6d390aaf,darkness,unknown,,,ev-batch-002-a-work-5e20323e014d6d390aaf
work-5e20323e014d6d390aaf,mentalStress,known,2,0.80,ev-batch-002-a-work-5e20323e014d6d390aaf
work-5e20323e014d6d390aaf,romance,unknown,,,ev-batch-002-a-work-5e20323e014d6d390aaf
work-5e20323e014d6d390aaf,emotionalWarmth,known,2,0.74,ev-batch-002-a-work-5e20323e014d6d390aaf
work-5ebbc9bede841d2faf7b,progression,unknown,,,ev-batch-002-a-work-5ebbc9bede841d2faf7b
work-5ebbc9bede841d2faf7b,problemSolving,unknown,,,ev-batch-002-a-work-5ebbc9bede841d2faf7b
work-5ebbc9bede841d2faf7b,strategy,unknown,,,ev-batch-002-a-work-5ebbc9bede841d2faf7b
work-5ebbc9bede841d2faf7b,pacing,known,3,0.84,ev-batch-002-a-work-5ebbc9bede841d2faf7b
work-5ebbc9bede841d2faf7b,mysteryReveal,known,2,0.80,ev-batch-002-a-work-5ebbc9bede841d2faf7b
work-5ebbc9bede841d2faf7b,worldBuilding,known,2,0.80,ev-batch-002-a-work-5ebbc9bede841d2faf7b
work-5ebbc9bede841d2faf7b,characterArcWeight,known,4,0.90,ev-batch-002-a-work-5ebbc9bede841d2faf7b
work-5ebbc9bede841d2faf7b,relationshipStructure,known,2,0.82,ev-batch-002-a-work-5ebbc9bede841d2faf7b
work-5ebbc9bede841d2faf7b,comedy,known,4,0.90,ev-batch-002-a-work-5ebbc9bede841d2faf7b
work-5ebbc9bede841d2faf7b,darkness,unknown,,,ev-batch-002-a-work-5ebbc9bede841d2faf7b
work-5ebbc9bede841d2faf7b,mentalStress,known,2,0.76,ev-batch-002-a-work-5ebbc9bede841d2faf7b
work-5ebbc9bede841d2faf7b,romance,known,4,0.94,ev-batch-002-a-work-5ebbc9bede841d2faf7b
work-5ebbc9bede841d2faf7b,emotionalWarmth,known,3,0.84,ev-batch-002-a-work-5ebbc9bede841d2faf7b
work-6f849a8e785deee3d5dc,progression,unknown,,,ev-batch-002-a-work-6f849a8e785deee3d5dc
work-6f849a8e785deee3d5dc,problemSolving,known,2,0.78,ev-batch-002-a-work-6f849a8e785deee3d5dc
work-6f849a8e785deee3d5dc,strategy,unknown,,,ev-batch-002-a-work-6f849a8e785deee3d5dc
work-6f849a8e785deee3d5dc,pacing,known,3,0.84,ev-batch-002-a-work-6f849a8e785deee3d5dc
work-6f849a8e785deee3d5dc,mysteryReveal,known,2,0.76,ev-batch-002-a-work-6f849a8e785deee3d5dc
work-6f849a8e785deee3d5dc,worldBuilding,known,3,0.88,ev-batch-002-a-work-6f849a8e785deee3d5dc
work-6f849a8e785deee3d5dc,characterArcWeight,known,2,0.76,ev-batch-002-a-work-6f849a8e785deee3d5dc
work-6f849a8e785deee3d5dc,relationshipStructure,known,2,0.84,ev-batch-002-a-work-6f849a8e785deee3d5dc
work-6f849a8e785deee3d5dc,comedy,known,2,0.80,ev-batch-002-a-work-6f849a8e785deee3d5dc
work-6f849a8e785deee3d5dc,darkness,known,2,0.72,ev-batch-002-a-work-6f849a8e785deee3d5dc
work-6f849a8e785deee3d5dc,mentalStress,unknown,,,ev-batch-002-a-work-6f849a8e785deee3d5dc
work-6f849a8e785deee3d5dc,romance,unknown,,,ev-batch-002-a-work-6f849a8e785deee3d5dc
work-6f849a8e785deee3d5dc,emotionalWarmth,known,2,0.82,ev-batch-002-a-work-6f849a8e785deee3d5dc
work-71e824df2e6bc2125294,progression,unknown,,,ev-batch-002-a-work-71e824df2e6bc2125294
work-71e824df2e6bc2125294,problemSolving,known,3,0.82,ev-batch-002-a-work-71e824df2e6bc2125294
work-71e824df2e6bc2125294,strategy,unknown,,,ev-batch-002-a-work-71e824df2e6bc2125294
work-71e824df2e6bc2125294,pacing,known,3,0.86,ev-batch-002-a-work-71e824df2e6bc2125294
work-71e824df2e6bc2125294,mysteryReveal,known,1,0.68,ev-batch-002-a-work-71e824df2e6bc2125294
work-71e824df2e6bc2125294,worldBuilding,known,2,0.82,ev-batch-002-a-work-71e824df2e6bc2125294
work-71e824df2e6bc2125294,characterArcWeight,known,3,0.82,ev-batch-002-a-work-71e824df2e6bc2125294
work-71e824df2e6bc2125294,relationshipStructure,known,2,0.84,ev-batch-002-a-work-71e824df2e6bc2125294
work-71e824df2e6bc2125294,comedy,known,4,0.90,ev-batch-002-a-work-71e824df2e6bc2125294
work-71e824df2e6bc2125294,darkness,known,2,0.74,ev-batch-002-a-work-71e824df2e6bc2125294
work-71e824df2e6bc2125294,mentalStress,unknown,,,ev-batch-002-a-work-71e824df2e6bc2125294
work-71e824df2e6bc2125294,romance,unknown,,,ev-batch-002-a-work-71e824df2e6bc2125294
work-71e824df2e6bc2125294,emotionalWarmth,known,2,0.76,ev-batch-002-a-work-71e824df2e6bc2125294
work-7975d62582a89492a35f,progression,known,4,0.92,ev-batch-002-a-work-7975d62582a89492a35f
