workId,axisId,state,value,confidence,evidenceId
work-017446dd1a9039d9839b,progression,unknown,,,ev-batch-002-a-work-017446dd1a9039d9839b
work-017446dd1a9039d9839b,problemSolving,unknown,,,ev-batch-002-a-work-017446dd1a9039d9839b
work-017446dd1a9039d9839b,strategy,known,1,0.66,ev-batch-002-a-work-017446dd1a9039d9839b
work-017446dd1a9039d9839b,pacing,known,3,0.84,ev-batch-002-a-work-017446dd1a9039d9839b
work-017446dd1a9039d9839b,mysteryReveal,unknown,,,ev-batch-002-a-work-017446dd1a9039d9839b
work-017446dd1a9039d9839b,worldBuilding,known,2,0.78,ev-batch-002-a-work-017446dd1a9039d9839b
work-017446dd1a9039d9839b,characterArcWeight,known,2,0.76,ev-batch-002-a-work-017446dd1a9039d9839b
work-017446dd1a9039d9839b,relationshipStructure,known,2,0.8,ev-batch-002-a-work-017446dd1a9039d9839b
work-017446dd1a9039d9839b,comedy,unknown,,,ev-batch-002-a-work-017446dd1a9039d9839b
work-017446dd1a9039d9839b,darkness,known,2,0.76,ev-batch-002-a-work-017446dd1a9039d9839b
work-017446dd1a9039d9839b,mentalStress,unknown,,,ev-batch-002-a-work-017446dd1a9039d9839b
work-017446dd1a9039d9839b,romance,unknown,,,ev-batch-002-a-work-017446dd1a9039d9839b
work-017446dd1a9039d9839b,emotionalWarmth,known,1,0.7,ev-batch-002-a-work-017446dd1a9039d9839b
work-02d5d329c9ef85e481cb,progression,known,3,0.88,ev-batch-002-a-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,problemSolving,known,0,0.78,ev-batch-002-a-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,strategy,known,0,0.76,ev-batch-002-a-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,pacing,known,3,0.84,ev-batch-002-a-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,mysteryReveal,known,0,0.8,ev-batch-002-a-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,worldBuilding,known,2,0.76,ev-batch-002-a-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,characterArcWeight,known,2,0.78,ev-batch-002-a-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,relationshipStructure,known,3,0.82,ev-batch-002-a-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,comedy,known,2,0.78,ev-batch-002-a-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,darkness,known,1,0.68,ev-batch-002-a-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,mentalStress,unknown,,,ev-batch-002-a-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,romance,known,2,0.86,ev-batch-002-a-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,emotionalWarmth,unknown,,,ev-batch-002-a-work-02d5d329c9ef85e481cb
work-089947c5303024841fef,progression,unknown,,,ev-batch-002-a-work-089947c5303024841fef
work-089947c5303024841fef,problemSolving,known,3,0.86,ev-batch-002-a-work-089947c5303024841fef
work-089947c5303024841fef,strategy,unknown,,,ev-batch-002-a-work-089947c5303024841fef
work-089947c5303024841fef,pacing,known,3,0.82,ev-batch-002-a-work-089947c5303024841fef
work-089947c5303024841fef,mysteryReveal,known,4,0.88,ev-batch-002-a-work-089947c5303024841fef
work-089947c5303024841fef,worldBuilding,known,1,0.66,ev-batch-002-a-work-089947c5303024841fef
work-089947c5303024841fef,characterArcWeight,known,2,0.72,ev-batch-002-a-work-089947c5303024841fef
work-089947c5303024841fef,relationshipStructure,known,3,0.82,ev-batch-002-a-work-089947c5303024841fef
work-089947c5303024841fef,comedy,known,3,0.84,ev-batch-002-a-work-089947c5303024841fef
work-089947c5303024841fef,darkness,known,2,0.74,ev-batch-002-a-work-089947c5303024841fef
work-089947c5303024841fef,mentalStress,unknown,,,ev-batch-002-a-work-089947c5303024841fef
work-089947c5303024841fef,romance,unknown,,,ev-batch-002-a-work-089947c5303024841fef
work-089947c5303024841fef,emotionalWarmth,known,2,0.84,ev-batch-002-a-work-089947c5303024841fef
work-0e036724913c69bb937a,progression,unknown,,,ev-batch-002-a-work-0e036724913c69bb937a
work-0e036724913c69bb937a,problemSolving,unknown,,,ev-batch-002-a-work-0e036724913c69bb937a
work-0e036724913c69bb937a,strategy,known,2,0.76,ev-batch-002-a-work-0e036724913c69bb937a
work-0e036724913c69bb937a,pacing,known,4,0.92,ev-batch-002-a-work-0e036724913c69bb937a
work-0e036724913c69bb937a,mysteryReveal,known,2,0.82,ev-batch-002-a-work-0e036724913c69bb937a
work-0e036724913c69bb937a,worldBuilding,known,3,0.86,ev-batch-002-a-work-0e036724913c69bb937a
work-0e036724913c69bb937a,characterArcWeight,known,3,0.84,ev-batch-002-a-work-0e036724913c69bb937a
work-0e036724913c69bb937a,relationshipStructure,known,3,0.8,ev-batch-002-a-work-0e036724913c69bb937a
work-0e036724913c69bb937a,comedy,known,2,0.76,ev-batch-002-a-work-0e036724913c69bb937a
work-0e036724913c69bb937a,darkness,known,4,0.95,ev-batch-002-a-work-0e036724913c69bb937a
work-0e036724913c69bb937a,mentalStress,known,4,0.9,ev-batch-002-a-work-0e036724913c69bb937a
work-0e036724913c69bb937a,romance,unknown,,,ev-batch-002-a-work-0e036724913c69bb937a
work-0e036724913c69bb937a,emotionalWarmth,unknown,,,ev-batch-002-a-work-0e036724913c69bb937a
work-1012948f5de799831da4,progression,unknown,,,ev-batch-002-a-work-1012948f5de799831da4
work-1012948f5de799831da4,problemSolving,unknown,,,ev-batch-002-a-work-1012948f5de799831da4
work-1012948f5de799831da4,strategy,unknown,,,ev-batch-002-a-work-1012948f5de799831da4
work-1012948f5de799831da4,pacing,known,2,0.78,ev-batch-002-a-work-1012948f5de799831da4
work-1012948f5de799831da4,mysteryReveal,unknown,,,ev-batch-002-a-work-1012948f5de799831da4
work-1012948f5de799831da4,worldBuilding,known,2,0.76,ev-batch-002-a-work-1012948f5de799831da4
work-1012948f5de799831da4,characterArcWeight,known,3,0.82,ev-batch-002-a-work-1012948f5de799831da4
work-1012948f5de799831da4,relationshipStructure,known,2,0.78,ev-batch-002-a-work-1012948f5de799831da4
work-1012948f5de799831da4,comedy,unknown,,,ev-batch-002-a-work-1012948f5de799831da4
work-1012948f5de799831da4,darkness,known,3,0.84,ev-batch-002-a-work-1012948f5de799831da4
work-1012948f5de799831da4,mentalStress,known,3,0.8,ev-batch-002-a-work-1012948f5de799831da4
work-1012948f5de799831da4,romance,unknown,,,ev-batch-002-a-work-1012948f5de799831da4
work-1012948f5de799831da4,emotionalWarmth,unknown,,,ev-batch-002-a-work-1012948f5de799831da4
work-1088a1dc00a3b0d22201,progression,unknown,,,ev-batch-002-a-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,problemSolving,known,3,0.82,ev-batch-002-a-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,strategy,unknown,,,ev-batch-002-a-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,pacing,known,4,0.92,ev-batch-002-a-work-1088a1dc00a3b0d22201
