workId,axisId,state,value,confidence,evidenceId
work-ccf0ddff9c6410c4de14,progression,unknown,,,ev-batch-002-a-work-ccf0ddff9c6410c4de14
work-ccf0ddff9c6410c4de14,problemSolving,known,2,0.82,ev-batch-002-a-work-ccf0ddff9c6410c4de14
work-ccf0ddff9c6410c4de14,strategy,known,2,0.84,ev-batch-002-a-work-ccf0ddff9c6410c4de14
work-ccf0ddff9c6410c4de14,pacing,known,2,0.88,ev-batch-002-a-work-ccf0ddff9c6410c4de14
work-ccf0ddff9c6410c4de14,mysteryReveal,known,2,0.80,ev-batch-002-a-work-ccf0ddff9c6410c4de14
work-ccf0ddff9c6410c4de14,worldBuilding,known,2,0.78,ev-batch-002-a-work-ccf0ddff9c6410c4de14
work-ccf0ddff9c6410c4de14,characterArcWeight,known,2,0.78,ev-batch-002-a-work-ccf0ddff9c6410c4de14
work-ccf0ddff9c6410c4de14,relationshipStructure,known,2,0.84,ev-batch-002-a-work-ccf0ddff9c6410c4de14
work-ccf0ddff9c6410c4de14,comedy,known,4,0.96,ev-batch-002-a-work-ccf0ddff9c6410c4de14
work-ccf0ddff9c6410c4de14,darkness,unknown,,,ev-batch-002-a-work-ccf0ddff9c6410c4de14
work-ccf0ddff9c6410c4de14,mentalStress,known,2,0.78,ev-batch-002-a-work-ccf0ddff9c6410c4de14
work-ccf0ddff9c6410c4de14,romance,unknown,,,ev-batch-002-a-work-ccf0ddff9c6410c4de14
work-ccf0ddff9c6410c4de14,emotionalWarmth,known,2,0.74,ev-batch-002-a-work-ccf0ddff9c6410c4de14
work-cdef8cfd678998a51447,progression,known,2,0.9,ev-batch-002-a-work-cdef8cfd678998a51447
work-cdef8cfd678998a51447,problemSolving,known,1,0.72,ev-batch-002-a-work-cdef8cfd678998a51447
work-cdef8cfd678998a51447,strategy,unknown,,,ev-batch-002-a-work-cdef8cfd678998a51447
work-cdef8cfd678998a51447,pacing,known,2,0.86,ev-batch-002-a-work-cdef8cfd678998a51447
work-cdef8cfd678998a51447,mysteryReveal,known,2,0.82,ev-batch-002-a-work-cdef8cfd678998a51447
work-cdef8cfd678998a51447,worldBuilding,unknown,,,ev-batch-002-a-work-cdef8cfd678998a51447
work-cdef8cfd678998a51447,characterArcWeight,known,4,0.94,ev-batch-002-a-work-cdef8cfd678998a51447
work-cdef8cfd678998a51447,relationshipStructure,known,2,0.9,ev-batch-002-a-work-cdef8cfd678998a51447
work-cdef8cfd678998a51447,comedy,known,2,0.79,ev-batch-002-a-work-cdef8cfd678998a51447
work-cdef8cfd678998a51447,darkness,unknown,,,ev-batch-002-a-work-cdef8cfd678998a51447
work-cdef8cfd678998a51447,mentalStress,known,2,0.78,ev-batch-002-a-work-cdef8cfd678998a51447
work-cdef8cfd678998a51447,romance,unknown,,,ev-batch-002-a-work-cdef8cfd678998a51447
work-cdef8cfd678998a51447,emotionalWarmth,known,4,0.93,ev-batch-002-a-work-cdef8cfd678998a51447
work-ced7a8e6d9c3b8147702,progression,known,2,0.86,ev-batch-002-a-work-ced7a8e6d9c3b8147702
work-ced7a8e6d9c3b8147702,problemSolving,known,0,0.76,ev-batch-002-a-work-ced7a8e6d9c3b8147702
work-ced7a8e6d9c3b8147702,strategy,unknown,,,ev-batch-002-a-work-ced7a8e6d9c3b8147702
work-ced7a8e6d9c3b8147702,pacing,known,3,0.90,ev-batch-002-a-work-ced7a8e6d9c3b8147702
work-ced7a8e6d9c3b8147702,mysteryReveal,known,3,0.88,ev-batch-002-a-work-ced7a8e6d9c3b8147702
work-ced7a8e6d9c3b8147702,worldBuilding,unknown,,,ev-batch-002-a-work-ced7a8e6d9c3b8147702
work-ced7a8e6d9c3b8147702,characterArcWeight,known,4,0.92,ev-batch-002-a-work-ced7a8e6d9c3b8147702
work-ced7a8e6d9c3b8147702,relationshipStructure,known,3,0.88,ev-batch-002-a-work-ced7a8e6d9c3b8147702
work-ced7a8e6d9c3b8147702,comedy,unknown,,,ev-batch-002-a-work-ced7a8e6d9c3b8147702
work-ced7a8e6d9c3b8147702,darkness,known,2,0.82,ev-batch-002-a-work-ced7a8e6d9c3b8147702
work-ced7a8e6d9c3b8147702,mentalStress,known,3,0.86,ev-batch-002-a-work-ced7a8e6d9c3b8147702
work-ced7a8e6d9c3b8147702,romance,unknown,,,ev-batch-002-a-work-ced7a8e6d9c3b8147702
work-ced7a8e6d9c3b8147702,emotionalWarmth,known,2,0.84,ev-batch-002-a-work-ced7a8e6d9c3b8147702
work-daf65c6f2cce3e076dfa,progression,known,2,0.9,ev-batch-002-a-work-daf65c6f2cce3e076dfa
work-daf65c6f2cce3e076dfa,problemSolving,known,2,0.83,ev-batch-002-a-work-daf65c6f2cce3e076dfa
work-daf65c6f2cce3e076dfa,strategy,known,1,0.72,ev-batch-002-a-work-daf65c6f2cce3e076dfa
work-daf65c6f2cce3e076dfa,pacing,known,2,0.84,ev-batch-002-a-work-daf65c6f2cce3e076dfa
work-daf65c6f2cce3e076dfa,mysteryReveal,unknown,,,ev-batch-002-a-work-daf65c6f2cce3e076dfa
work-daf65c6f2cce3e076dfa,worldBuilding,unknown,,,ev-batch-002-a-work-daf65c6f2cce3e076dfa
work-daf65c6f2cce3e076dfa,characterArcWeight,known,4,0.94,ev-batch-002-a-work-daf65c6f2cce3e076dfa
work-daf65c6f2cce3e076dfa,relationshipStructure,known,3,0.88,ev-batch-002-a-work-daf65c6f2cce3e076dfa
work-daf65c6f2cce3e076dfa,comedy,unknown,,,ev-batch-002-a-work-daf65c6f2cce3e076dfa
work-daf65c6f2cce3e076dfa,darkness,known,2,0.82,ev-batch-002-a-work-daf65c6f2cce3e076dfa
work-daf65c6f2cce3e076dfa,mentalStress,known,2,0.9,ev-batch-002-a-work-daf65c6f2cce3e076dfa
work-daf65c6f2cce3e076dfa,romance,known,3,0.86,ev-batch-002-a-work-daf65c6f2cce3e076dfa
work-daf65c6f2cce3e076dfa,emotionalWarmth,known,2,0.80,ev-batch-002-a-work-daf65c6f2cce3e076dfa
work-db80d94709b62aa8823f,progression,known,2,0.80,ev-batch-002-a-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,problemSolving,known,2,0.88,ev-batch-002-a-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,strategy,known,2,0.84,ev-batch-002-a-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,pacing,known,3,0.92,ev-batch-002-a-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,mysteryReveal,unknown,,,ev-batch-002-a-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,worldBuilding,known,3,0.88,ev-batch-002-a-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,characterArcWeight,known,2,0.84,ev-batch-002-a-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,relationshipStructure,known,3,0.84,ev-batch-002-a-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,comedy,known,2,0.86,ev-batch-002-a-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,darkness,known,3,0.92,ev-batch-002-a-work-db80d94709b62aa8823f
