workId,canonicalTitle,officialUrl,sourceName,sourceType,publishedAt,retrievedAt,editionMapping,accessResult,readableInternalPageCount,distinctContextCount,pageRefs,staticGateAttemptable,motionGateAttemptable,stateEligibility,temporarySampleSha256,limitation
work-a7413b6e35e0d316a538,となりの怪物くん,https://www.kodansha.co.jp/comic/products/0000041905/trial,講談社 公式試し読み,officialPublisherInternalPreview,2009-01-13,2026-08-24,official original vol1 trial product maps directly to frozen representative ISBN 9784063655407,accessible,6,3,reader-step-04;reader-step-08;reader-step-15,true,false,sample-ready,reader-step-04=08dbf05ad61aba2069261b93fb64d32fdbe6d88d3822e0bd2db8bff40bd5b087;reader-step-08=e65ff7f8d09276d366e1248fa9b08adbd2890364ea2d17053244f7f5bc18c1e9;reader-step-15=2355cd0d8b9c8b5d4188d2c34640e26cdefcab4d6e73b5d94242c273165935c2,Count capped at six after threshold; school introduction classroom interaction and withdrawal conversation contexts are distinct; no exact bounded continuous start-development-impact-end sequence was isolated
work-a7e0062c7153978fc6fe,失恋ショコラティエ,https://e-comi.shogakukan.co.jp/books/091322600000d0000000,小学館eコミックストア 公式試し読み,officialPublisherInternalPreview,2009-01-09,2026-08-24,digital original vol1 JDCN 091322600000d0000000 maps to frozen representative ISBN 9784091322609,accessible,6,3,reader-step-04;reader-step-08;reader-step-15,true,false,sample-ready,reader-step-04=7835452ef35e7d664e2d65b0ef59fc3fd387e66efb5c35c75806e104e4b93500;reader-step-08=5865eaba41276bda10a0e12628897ab7ddc39464ef744107f2ae11d484f7bfca;reader-step-15=82e0766b55f6b3ef717656177a7c088a542128f4af95a9a3f8048025db673b8b,Count capped at six after threshold; chocolate introduction shop kitchen and outdoor relationship contexts are distinct; no exact bounded continuous start-development-impact-end sequence was isolated
work-a960372ed5efa4031896,シルバーマウンテン,https://sc-portal.tameshiyo.me/9784098542420,小学館コミック 公式試し読み,officialPublisherInternalPreview,2025-09-18,2026-08-24,official ISBN product links the same frozen ISBN 9784098542420 directly to the tameshiyo original vol1 trial,accessible,6,3,reader-display-04;reader-display-06;reader-display-09,true,false,sample-ready,reader-display-04=0684081b5c50bbebaa957ada97b908accf003cce3bbe47fc76f74e5120921e36;reader-display-06=cb7c4d0b70c49291b441072c10b34b12b9a6664a1163c47a793ec1369e791190;reader-display-09=5d0ecc4fc0a8eeb06563695d0a534a207bcd196c673d3f5484aa7ab4df98bede,Count capped at six after threshold; mountain-child introduction butterfly passage and sword confrontation contexts are distinct; no exact bounded resolved action sequence was isolated
work-aa6d796e2e04a55b94b1,惑星のさみだれ,https://comic-y-ours.com/episode/12207421983589519478,少年画報社 公式第1話,officialPublisherInternalPreview,2006-01-27,2026-08-24,official vol1 product ISBN 9784785926052 and current publisher first-episode series content ID hoshinosamidare_001 identify the original Work and entry episode,accessible,6,3,episode-slot-08;episode-slot-09;episode-slot-10;episode-slot-14;episode-slot-15;episode-slot-16,true,false,sample-ready,episode-slot-08=0495bc94723b9645e77b432c39e1d755b9962131f78717197c30c371778a220e;episode-slot-09=76766547156ce8815adea1b5d317fbd5f4396d226937d3c007a028a7d59e1e63;episode-slot-10=b80956f5e3612eae1f6a692a3baa97177f201684b34e56889617107a2b34c6fd;episode-slot-14=523f5960647e54f211db83a779be2fa2f97fd031ac59253e676eca03c355cbae;episode-slot-15=22938423582bdb747e8003aeab1d1c6f097f5eda20a70c28a263d9ade4580cc2;episode-slot-16=8317c0be1a45dbe8b4456d5afe83adb9514bba6091005bc72cd1b3c6cc29b164,Count capped at six after threshold; campus ability-discovery and monster-confrontation contexts are distinct; print-page equivalence is not asserted and the chase fragment lacks a resolved endpoint
work-ae0ac8a5acfc5fbb7dd6,終末のワルキューレ,https://comic-zenon.com/episode/3269754496757270339,コアミックス・コミックゼノン 公式第1話,officialRightsholderInternalPreview,2017-11-25,2026-08-24,official original series ID z_R0123 and original vol1 asset z_R0123_001 bridge the first episode to frozen standard ISBN 9784199804953; the full-color vertical remake is excluded,accessible,6,3,reader-step-02-left;reader-step-02-right;reader-step-03-left;reader-step-03-right;reader-step-04-left;reader-step-04-right,true,false,sample-ready,reader-step-02-left=c22d97ffd823763a6eabbc515f48d85bd517af2aad0270322a9f8000ea1d8dc1;reader-step-02-right=1907a95a3694a40d8620173b5363942ee6013dfd8e11262c92512057aacafe5c;reader-step-03-left=060f83e5790406b2ed3eee7f282e44585f5daa372ddff285033ad302116d9f3e;reader-step-03-right=bb049234d0abc0725ec938d22cdec5559bfeea99bb63d5aa88f3cd39eb11b6a5;reader-step-04-left=61765cc989e49e12f5588eb135f80227f594c4b4401f878699067b63e20a337e;reader-step-04-right=020a7ccde0f5704c2f180751cde62933821244480f132003868d35e1b4d2a9c1,Count capped at six after threshold; Valkyrie opening apocalypse tableau and Valhalla council contexts are distinct; the sample contains no exact bounded continuous action sequence
work-b2be97620643b3342637,アオイホノオ,https://e-comi.shogakukan.co.jp/books/091512680000d0000000,小学館eコミックストア 公式試し読み,officialPublisherInternalPreview,2008-02-05,2026-08-24,digital original vol1 JDCN 091512680000d0000000 maps to frozen representative ISBN 9784091512680,accessible,6,3,reader-step-04;reader-step-08;reader-step-15,true,false,sample-ready,reader-step-04=f1af297d160e3c4111956699f2e01c73748eaa02a32db5212ade5e1d5188abff;reader-step-08=499f1385911d0b0c263b30ccbed364013c9731f8f9c50430e7949ad4cb418122;reader-step-15=ddc1d02ca416c5c0fdad322694abdacf32ae67684ebc28b12688aaaa5cff4a54,Count capped at six after threshold; fantasy self-image campus conversation and drawing-room contexts are distinct; no exact bounded continuous action sequence was isolated
work-b708734262fb9b67f948,ねこだらけ,https://www.kodansha.co.jp/comic/products/0000013952,講談社 公式商品ページ,officialPublisherProductPage,2009-08-21,2026-08-24,official unnumbered standard collected volume product maps directly to frozen representative ISBN 9784063728262,official-product-only,0,0,,false,false,unknown-ready,,The matched product exposes no usable work-specific internal trial; all Art axes close unknown without a low-value implication or blocker
work-bd42208a660912d9d95d,路地恋花,https://www.kodansha.co.jp/comic/products/0000029686/trial,講談社 公式試し読み,officialPublisherInternalPreview,2010-02-05,2026-08-24,official original vol1 trial product maps directly to frozen representative ISBN 9784063106282,accessible,6,3,reader-step-08;reader-step-15;reader-step-20,true,false,sample-ready,reader-step-08=ac2ed714f7d2d225a286330a105985b953a08170dd43aa823d8cb1f200f55284;reader-step-15=af9e40aa42c615a4ce3fc46187707912ddc654dae6d7cd0d0e549e1651c3d12f;reader-step-20=cd4d94071e81ffc3974c15ed55970c0fed852cacba9b169c6cf56574cb081753,Count capped at six after threshold; workshop introduction craft discussion and relationship reflection contexts are distinct; the decorative opening spread was excluded and no bounded action sequence was isolated
work-c5e8c957903bf1832dc5,日々ロック,https://www.shueisha.co.jp/books/reader/main.php?cid=08879034879034315501,集英社 公式試し読み,officialPublisherInternalPreview,2010-10-19,2026-08-24,official electronic original vol1 reader maps by title creator and volume to frozen standard print ISBN 9784088790343,accessible,6,3,reader-step-04;reader-step-08;reader-step-15,true,false,sample-ready,reader-step-04=5be2869ed13b750255b75ad9d97e6156728d5f4d920b8222bc0e45a1bbffc5bb;reader-step-08=d544a0913020697a2f51ac838f8acd73e71380d4634aca819a104c06ddc835ff;reader-step-15=03aa4e8df2a78fd14ec5fb95a05e936155cea868142f42a76e487e898a5e95b8,Count capped at six after threshold; live performance school-street and band-meeting contexts are distinct; no exact bounded continuous action sequence was isolated
work-c805c5b70111f75d6fb5,海獣の子供,https://e-comi.shogakukan.co.jp/books/091883680000d0000000,小学館eコミックストア 公式試し読み,officialPublisherInternalPreview,2007-07-30,2026-08-24,digital original vol1 JDCN 091883680000d0000000 maps to frozen representative ISBN 9784091883681,accessible,6,3,reader-step-04;reader-step-08;reader-step-15,true,true,sample-ready,reader-step-04=87f746d6f679103cfa0400b37716d6c26f7e4f3a9ddb87a8e85ac9ea1a870cc4;reader-step-08=beafedd8fca6ee082231bae17850bb698faf1ccf2e51ccc5123292870ab7cf9c;reader-step-15=0c29c294793e96a402eddd8a7c7581dc6b848ac8fb08e38c197c3acbd3335bbb,Count capped at six after threshold; sailboat underwater and school-gym contexts are distinct; reader-step-15 printed pages 016-017 preserve a bounded run-collision-fall-resolved-after reaction sequence for motion review
