workId,axisId,state,value,confidence,evidenceId
work-07dc759bd91e1cffb2df,progression,known,2,0.72,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,problemSolving,unknown,,,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,strategy,unknown,,,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,pacing,unknown,,,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,mysteryReveal,unknown,,,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,worldBuilding,unknown,,,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,characterArcWeight,known,4,0.82,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,relationshipStructure,known,2,0.78,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,comedy,unknown,,,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,darkness,unknown,,,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,mentalStress,known,2,0.74,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,romance,unknown,,,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,emotionalWarmth,known,3,0.78,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,artRealism,unknown,,,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,artDensity,unknown,,,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,visualSoftness,unknown,,,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,motionImpact,unknown,,,ev-pilot-001-a-work-07dc759bd91e1cffb2df
work-081e75d8bbc53ac64713,progression,unknown,,,ev-pilot-001-a-work-081e75d8bbc53ac64713
work-081e75d8bbc53ac64713,problemSolving,unknown,,,ev-pilot-001-a-work-081e75d8bbc53ac64713
