workId,axisId,state,value,confidence,evidenceId
work-0262dcaa820443c3185d,progression,known,0,0.82,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,problemSolving,known,2,0.72,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,strategy,known,2,0.68,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,pacing,known,4,0.88,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,mysteryReveal,unknown,,,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,worldBuilding,known,2,0.70,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,characterArcWeight,known,0,0.70,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,relationshipStructure,known,0,0.86,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,comedy,known,0,0.80,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,darkness,known,3,0.88,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,mentalStress,known,1,0.72,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,romance,known,0,0.84,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,emotionalWarmth,known,0,0.82,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,artRealism,known,4,0.93,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,artDensity,known,3,0.91,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,visualSoftness,known,0,0.94,ev-pilot-001-a-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,motionImpact,known,4,0.95,ev-pilot-001-a-work-0262dcaa820443c3185d
work-9d5d64262dbc2893acd4,progression,unknown,,,ev-pilot-001-a-work-9d5d64262dbc2893acd4
work-9d5d64262dbc2893acd4,problemSolving,unknown,,,ev-pilot-001-a-work-9d5d64262dbc2893acd4
work-9d5d64262dbc2893acd4,strategy,unknown,,,ev-pilot-001-a-work-9d5d64262dbc2893acd4
work-9d5d64262dbc2893acd4,pacing,unknown,,,ev-pilot-001-a-work-9d5d64262dbc2893acd4
work-9d5d64262dbc2893acd4,mysteryReveal,known,2,0.72,ev-pilot-001-a-work-9d5d64262dbc2893acd4
work-9d5d64262dbc2893acd4,worldBuilding,known,3,0.82,ev-pilot-001-a-work-9d5d64262dbc2893acd4
work-9d5d64262dbc2893acd4,characterArcWeight,known,3,0.76,ev-pilot-001-a-work-9d5d64262dbc2893acd4
