position,workId,canonicalTitle,blockerCode,blockerDetails,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,recheckPath,koreanQueries,japaneseEvidenceUrls
"1","work-2141b420eca4795b6772","デビルズライン","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for デビルズライン; Rakuten product=https://books.rakuten.co.jp/rb/12439726/","https://www.mangataisho.com/archives/2014.html","2014","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-012\frozen-work-set.csv","데빌즈라인 만화 리뷰;데빌즈 라인 리뷰","https://bookmeter.com/search?keyword=%E3%83%87%E3%83%93%E3%83%AB%E3%82%BA%E3%83%A9%E3%82%A4%E3%83%B3;https://reviewne.jp/contents?query=%E3%83%87%E3%83%93%E3%83%AB%E3%82%BA%E3%83%A9%E3%82%A4%E3%83%B3"
"2","work-215b6936b93e452bb61e","ミュジコフィリア","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ミュジコフィリア; Rakuten product=https://books.rakuten.co.jp/rb/11229571/","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-012\frozen-work-set.csv","뮤지코필리아 만화 리뷰;뮤지코필리아 1권 리뷰","https://bookmeter.com/search?keyword=%E3%83%9F%E3%83%A5%E3%82%B8%E3%82%B3%E3%83%95%E3%82%A3%E3%83%AA%E3%82%A2;https://reviewne.jp/contents?query=%E3%83%9F%E3%83%A5%E3%82%B8%E3%82%B3%E3%83%95%E3%82%A3%E3%83%AA%E3%82%A2"
"3","work-21e8dd86e844f3e1b82d","ジャヒー様はくじけない！","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ジャヒー様はくじけない！; Rakuten product=https://books.rakuten.co.jp/rb/15299372/","https://tsugimanga.jp/winner/2018/comics","2018-08-23","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-012\frozen-work-set.csv","자히 님은 꺾이지 않아 만화 리뷰;자히사마 리뷰","https://bookmeter.com/search?keyword=%E3%82%B8%E3%83%A3%E3%83%92%E3%83%BC%E6%A7%98%E3%81%AF%E3%81%8F%E3%81%98%E3%81%91%E3%81%AA%E3%81%84%EF%BC%81;https://reviewne.jp/contents?query=%E3%82%B8%E3%83%A3%E3%83%92%E3%83%BC%E6%A7%98%E3%81%AF%E3%81%8F%E3%81%98%E3%81%91%E3%81%AA%E3%81%84%EF%BC%81"
"4","work-21ef61123c16dfe94c5e","モリのアサガオ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for モリのアサガオ; Rakuten product=https://books.rakuten.co.jp/rb/1739602/","https://www.mangataisho.com/archives/2008.html","2007","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-012\frozen-work-set.csv","모리의 아침 만화 리뷰;모리노 아사가오 리뷰","https://bookmeter.com/search?keyword=%E3%83%A2%E3%83%AA%E3%81%AE%E3%82%A2%E3%82%B5%E3%82%AC%E3%82%AA;https://reviewne.jp/contents?query=%E3%83%A2%E3%83%AA%E3%81%AE%E3%82%A2%E3%82%B5%E3%82%AC%E3%82%AA"
"5","work-220bc5323243498f36eb","らいか・デイズ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for らいか・デイズ; Rakuten product=https://books.rakuten.co.jp/rb/1769701/","https://www.mangataisho.com/archives/2008.html","2008","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-012\frozen-work-set.csv","라이카 데이즈 만화 리뷰;라이카데이즈 리뷰","https://bookmeter.com/search?keyword=%E3%82%89%E3%81%84%E3%81%8B%E3%83%BB%E3%83%87%E3%82%A4%E3%82%BA;https://reviewne.jp/contents?query=%E3%82%89%E3%81%84%E3%81%8B%E3%83%BB%E3%83%87%E3%82%A4%E3%82%BA"
"6","work-22265a6ee16f051d542e","ニセコイ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ニセコイ; Rakuten product=https://books.rakuten.co.jp/rb/11658519/","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-012\frozen-work-set.csv","니세코이 만화 리뷰;니세코이 1권 리뷰","https://bookmeter.com/search?keyword=%E3%83%8B%E3%82%BB%E3%82%B3%E3%82%A4;https://reviewne.jp/contents?query=%E3%83%8B%E3%82%BB%E3%82%B3%E3%82%A4"
"7","work-224f24e5f46be902b73b","壬生義士伝","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 壬生義士伝; Rakuten product=https://books.rakuten.co.jp/rb/5497888/","https://www.mangataisho.com/archives/2009.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-012\frozen-work-set.csv","미부기시덴 만화 리뷰;미부 의사전 리뷰","https://bookmeter.com/search?keyword=%E5%A3%AC%E7%94%9F%E7%BE%A9%E5%A3%AB%E4%BC%9D;https://reviewne.jp/contents?query=%E5%A3%AC%E7%94%9F%E7%BE%A9%E5%A3%AB%E4%BC%9D"
"8","work-22742bf90f4b1ec39114","声がだせない少女は「彼女が優しすぎる」と思っている","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 声がだせない少女は「彼女が優しすぎる」と思っている; Rakuten product=https://books.rakuten.co.jp/rb/16324733/","https://tsugimanga.jp/winner/2020/comics","2020-08-19","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-012\frozen-work-set.csv","목소리를 낼 수 없는 소녀는 그녀가 너무 상냥하다고 생각한다 만화 리뷰;코에가 다세나이 쇼죠 리뷰","https://bookmeter.com/search?keyword=%E5%A3%B0%E3%81%8C%E3%81%A0%E3%81%9B%E3%81%AA%E3%81%84%E5%B0%91%E5%A5%B3%E3%81%AF%E3%80%8C%E5%BD%BC%E5%A5%B3%E3%81%8C%E5%84%AA%E3%81%97%E3%81%99%E3%81%8E%E3%82%8B%E3%80%8D%E3%81%A8%E6%80%9D%E3%81%A3%E3%81%A6%E3%81%84%E3%82%8B;https://reviewne.jp/contents?query=%E5%A3%B0%E3%81%8C%E3%81%A0%E3%81%9B%E3%81%AA%E3%81%84%E5%B0%91%E5%A5%B3%E3%81%AF%E3%80%8C%E5%BD%BC%E5%A5%B3%E3%81%8C%E5%84%AA%E3%81%97%E3%81%99%E3%81%8E%E3%82%8B%E3%80%8D%E3%81%A8%E6%80%9D%E3%81%A3%E3%81%A6%E3%81%84%E3%82%8B"
"9","work-227d0d4cca68de57b124","第七女子会彷徨","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 第七女子会彷徨; Rakuten product=https://books.rakuten.co.jp/rb/6098922/","https://www.mangataisho.com/archives/2011.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-012\frozen-work-set.csv","제7여자회 방황 만화 리뷰;다이나나 조시카이 호코 리뷰","https://bookmeter.com/search?keyword=%E7%AC%AC%E4%B8%83%E5%A5%B3%E5%AD%90%E4%BC%9A%E5%BD%B7%E5%BE%A8;https://reviewne.jp/contents?query=%E7%AC%AC%E4%B8%83%E5%A5%B3%E5%AD%90%E4%BC%9A%E5%BD%B7%E5%BE%A8"
"10","work-22863722e753645cf08e","さよならソルシエ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for さよならソルシエ; Rakuten product=https://books.rakuten.co.jp/rb/12270906/","https://www.mangataisho.com/archives/2014.html","2014","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-012\frozen-work-set.csv","안녕 솔시에 만화 리뷰;사요나라 솔시에 리뷰","https://bookmeter.com/search?keyword=%E3%81%95%E3%82%88%E3%81%AA%E3%82%89%E3%82%BD%E3%83%AB%E3%82%B7%E3%82%A8;https://reviewne.jp/contents?query=%E3%81%95%E3%82%88%E3%81%AA%E3%82%89%E3%82%BD%E3%83%AB%E3%82%B7%E3%82%A8"
