position,workId,canonicalTitle,genres,themes,progression,problemSolving,strategy,pacing,mysteryReveal,worldBuilding,characterArcWeight,relationshipStructure,comedy,darkness,mentalStress,romance,emotionalWarmth,factorConfidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,japaneseEvidenceUrls,koreanEvidenceUrls,koreanQueries,notes
1,work-2141b420eca4795b6772,デビルズライン,fantasy;mystery;romance,investigation:1:0.85,2,2,unknown,2,4,4,4,2,2,4,2,4,2,0.78,Official Rakuten product plus direct Cmoa review body for デビルズライン,https://books.rakuten.co.jp/rb/12439726/,2014,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/67646/?site_kbn=1,,데빌즈라인 만화 리뷰;데빌즈 라인 리뷰,초반 1~3권 범위 QA: 공식 1권은 도시의 연속 흡혈살인과 인간 대학원생 및 오니의 관계를 제시한다. Cmoa 리뷰는 3권까지 읽은 범위에서 미스터리와 액션 그리고 오니와 인간의 관계 및 인물들의 비밀을 언급한다. 전체 완독 인상은 채택하지 않았다. 한국어 작품명으로 검색했으나 직접 Korean 본문은 확인되지 않았다. Conservative mappings: progression=2;problemSolving=2;pacing=2;mysteryReveal=4;worldBuilding=4;characterArcWeight=4;relationshipStructure=2;comedy=2;darkness=4;mentalStress=2;romance=4;emotionalWarmth=2. Art는 optional 축이므로 분석하지 않았다.
2,work-215b6936b93e452bb61e,ミュジコフィリア,sliceOfLife,school:2:0.80,2,2,unknown,0,4,2,4,2,2,unknown,2,2,2,0.72,Official Rakuten product plus directly reviewed JP body for ミュジコフィリア,https://books.rakuten.co.jp/rb/11229571/,2012,2026-08-26,https://booklive.jp/review/list/title_id/175546/vol_no/001,,뮤지코필리아 만화 리뷰;뮤지코필리아 1권 리뷰,초반 1권 리뷰와 공식 상품 설명을 기준으로 교토 예술대 학생들이 현대음악의 새로운 소리를 추구하고 주인공이 음악을 이해하며 몰입하는 진입부를 확인했다. 직접 리뷰는 이야기가 깊고突拍子なく謎がいっぱい하다고 하며 현대음악 연구와 작곡 및 인물 관계를 설명한다. 서두의 전개는 서두르지 않는다는 평가가 있어 pacing은 낮게 두었다. 한국어 작품명으로 검색했으나 직접 Korean 본문은 확인되지 않았다. Conservative mappings: progression=2;problemSolving=2;pacing=0;mysteryReveal=4;worldBuilding=2;characterArcWeight=4;relationshipStructure=2;comedy=2;mentalStress=2;romance=2;emotionalWarmth=2. Art는 optional 축이므로 분석하지 않았다.
3,work-21e8dd86e844f3e1b82d,ジャヒー様はくじけない！,comedy;fantasy,survival:2:0.85;workplace:1:0.75,2,2,unknown,4,unknown,2,2,2,4,2,2,unknown,4,0.78,Official Rakuten product plus directly reviewed JP body for ジャヒー様はくじけない！,https://books.rakuten.co.jp/rb/15299372/,2018-08-23,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/143918/,,자히 님은 꺾이지 않아 만화 리뷰;자히사마 리뷰,초반 1~3권 범위 QA: 공식 소개와 직접 리뷰는 마계 붕괴 뒤 인간계로 내려온 자히가 마석을 모아 마계 부흥을 목표로 삼고 생활비 때문에 이자카야에서 일하는 구조를 설명한다. 직장 생활과 집세 및 마석 회수 문제가 반복되고 현실 행동과 생계 제약이 섞인다. 한국어 작품명으로 검색했으나 직접 Korean 본문은 확인되지 않았다. Conservative mappings: progression=2;problemSolving=2;pacing=4;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=4;darkness=2;mentalStress=2;emotionalWarmth=4. Art는 optional 축이므로 분석하지 않았다.
4,work-21ef61123c16dfe94c5e,モリのアサガオ,sliceOfLife,workplace:2:0.80,2,2,unknown,2,unknown,4,4,2,0,4,4,0,2,0.76,Official Rakuten product plus direct Cmoa and BookLive review bodies for モリのアサガオ,https://books.rakuten.co.jp/rb/1739602/,2007,2026-08-26,https://www.cmoa.jp/title/33987/;https://booklive.jp/review/list/title_id/596754/vol_no/001,,모리의 아사가오 만화 리뷰;모리노 아사가오 리뷰,초반 1권 범위 QA: 공식 줄거리와 직접 리뷰는 나니와 구치소의 신입 교도관이 사형 확정 수형자를 관리하며 제도 문제와 인간적 갈등에 부딪히는 진입부를 확인한다. 수형자 사례와 신입의 대응이 이어지고 일화와 큰 흐름이 함께 시작된다. 전체 후반부 성장 평가는 배제했다. 한국어 작품명으로 검색했으나 직접 Korean 본문은 확인되지 않았다. Conservative mappings: progression=2;problemSolving=2;pacing=2;worldBuilding=4;characterArcWeight=4;relationshipStructure=2;comedy=0;darkness=4;mentalStress=4;romance=0;emotionalWarmth=2. Art는 optional 축이므로 분석하지 않았다.
5,work-220bc5323243498f36eb,らいか・デイズ,sliceOfLife;comedy;romance,school:2:0.80,0,unknown,unknown,2,0,2,2,2,4,0,0,2,4,0.73,Official Rakuten product plus direct Rakuten and JP review bodies for らいか・デイズ,https://books.rakuten.co.jp/rb/1769701/,2008,2026-08-26,https://books.rakuten.co.jp/rb/1769701/;https://manga.teketekemylife.com/entry/manga201001,,라이카 데이즈 만화 리뷰;라이카데이즈 리뷰,초반 1~3권 범위 QA: Rakuten 1권 상품 리뷰는 잘 만들어진 초등학생 이야기와 치유계 일상을 말하고 공식 편집 인터뷰는 4컷 형식의 따뜻한 일상과 웃음 및 때때로 눈물 나는 정서를 설명한다. 독립 리뷰는 초기권의 라이카와 타케다 관계를 언급하지만 후반권의 변화는 채택하지 않았다. 반복되는 학년과 일상 형식에서 성장 보상과 수수께끼 구조는 거의 없다고 보수적으로 판정했다. 한국어 작품명으로 검색했으나 직접 Korean 본문은 확인되지 않았다. Conservative mappings: progression=0;pacing=2;mysteryReveal=0;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=4;darkness=0;mentalStress=0;romance=2;emotionalWarmth=4. Art는 optional 축이므로 분석하지 않았다.
6,work-22265a6ee16f051d542e,ニセコイ,comedy;romance,school:2:0.90,2,2,unknown,2,2,unknown,2,4,2,2,2,4,2,0.76,Official Rakuten product plus direct Cmoa and BookLive review bodies for ニセコイ,https://books.rakuten.co.jp/rb/11658519/,2013,2026-08-26,https://www.cmoa.jp/title/customer_review/title_id/55861/;https://booklive.jp/review/list/title_id/183518/vol_no/001,,니세코이 만화 리뷰;니세코이 1권 리뷰,초반 1권 리뷰는 야쿠자 집안의 고교생과 전학생이 조직 간 충돌을 막기 위해 가짜 연인을 연기하고 여러 히로인과 어린 시절 약속의 열쇠가 동시에 움직이는 구조를 설명한다. 직접 리뷰는 빠른 학원 러브코미디와 비밀 및 복선을 확인한다. 한국어 작품명으로 검색했으나 직접 Korean 본문은 확인되지 않았다. Conservative mappings: progression=2;problemSolving=2;pacing=2;mysteryReveal=2;characterArcWeight=2;relationshipStructure=4;comedy=2;darkness=2;mentalStress=2;romance=4;emotionalWarmth=2. Art는 optional 축이므로 분석하지 않았다.
7,work-224f24e5f46be902b73b,壬生義士伝,historical,historicalReconstruction:2:0.90,2,unknown,unknown,2,2,4,4,2,0,4,4,0,2,0.78,Official manga site plus direct BookLive and Cmoa review bodies for 壬生義士伝,https://www.mibugishiden.com/product/,2022,2026-08-26,https://booklive.jp/review/list/title_id/290410/vol_no/001;https://www.cmoa.jp/title/86691/,,미부기시덴 만화 리뷰;미부 의사전 만화 리뷰;칼에 지다 만화 리뷰,초반 1권 범위 QA: 공식 만화 사이트는 작품을 본격적인 막부말 역사 코믹으로 소개하고 직접 1권 리뷰는 신선조와 주인공 요시무라 간이치로의 삶을 다룬다고 설명한다. 다른 리뷰는 대정과 막부말을 오가는 구성과 주인공의 과거 및 이후 행보에 대한 궁금증을 언급한다. 가족과 무사의 의리 및 피비린내 나는 시대의 비극은 확인되지만 연애 중심은 아니다. 한국어 작품명으로 검색했으나 직접 Korean 본문은 확인되지 않았다. Conservative mappings: progression=2;pacing=2;mysteryReveal=2;worldBuilding=4;characterArcWeight=4;relationshipStructure=2;comedy=0;darkness=4;mentalStress=4;romance=0;emotionalWarmth=2. Art는 optional 축이므로 분석하지 않았다.
8,work-22742bf90f4b1ec39114,声がだせない少女は「彼女が優しすぎる」と思っている,comedy;sliceOfLife;fantasy,school:2:0.90,2,2,unknown,2,2,2,4,2,2,unknown,2,unknown,4,0.80,Official Rakuten product plus direct JP review bodies for 声がだせない少女は「彼女が優しすぎる」と思っている,https://books.rakuten.co.jp/rb/16324733/,2020-08-19,2026-08-26,https://gomashelf.com/she-is-too-kind-review/;https://aqm.hatenablog.jp/entry/2020/07/10/040100,,목소리를 낼 수 없는 소녀는 그녀가 너무 상냥하다고 생각한다 만화 리뷰;코에가 다세나이 쇼죠 리뷰,초반 1권 범위 QA: 직접 리뷰는 실어증으로 말을 못 하는 전학생과 마음을 읽는 동급생이 필담과 텔레파시로 관계를 시작하는 학교 일상 판타지를 구체적으로 설명한다. 초기의 고립 문제가 대화와 배려로 완화되고 두 사람의 우정이 서서히 깊어진다. 한국어 작품명으로 검색했으나 직접 Korean 본문은 확인되지 않았다. Conservative mappings: progression=2;problemSolving=2;pacing=2;mysteryReveal=2;worldBuilding=2;characterArcWeight=4;relationshipStructure=2;comedy=2;mentalStress=2;emotionalWarmth=4. Art는 optional 축이므로 분석하지 않았다.
9,work-227d0d4cca68de57b124,第七女子会彷徨,scienceFiction;comedy;sliceOfLife,school:2:0.90,0,unknown,unknown,2,2,2,2,2,4,2,2,0,4,0.75,Official Rakuten product plus direct Cmoa and BookLive review bodies for 第七女子会彷徨,https://books.rakuten.co.jp/rb/6098922/,2013,2026-08-26,https://www.cmoa.jp/title/82301/;https://booklive.jp/review/list/title_id/258116/vol_no/001,,제7여자회 방황 만화 리뷰;다이나나 조시카이 호코 리뷰,초반 1~3권 범위 QA: 직접 1권 리뷰들은 고교생 두 명의 친구 관계와 친구 선정 제도 및 SF 가젯이 일상에 삽입되는 연작 단편 구조를 설명한다. 초기에는 성장 목표보다 반복되는 단편과 기묘한 사건이 중심이고 일부 수수께끼 및 살짝 불안한 디스토피아 분위기가 있다. 한국어 작품명으로 검색했으나 직접 Korean 본문은 확인되지 않았다. Conservative mappings: progression=0;pacing=2;mysteryReveal=2;worldBuilding=2;characterArcWeight=2;relationshipStructure=2;comedy=4;darkness=2;mentalStress=2;romance=0;emotionalWarmth=4. Art는 optional 축이므로 분석하지 않았다.
10,work-22863722e753645cf08e,さよならソルシエ,historical,historicalReconstruction:2:0.90,2,unknown,4,2,2,4,4,2,unknown,2,2,0,unknown,0.80,Official Rakuten product plus direct review body for さよならソルシエ,https://books.rakuten.co.jp/rb/12270906/,2014,2026-08-26,https://reviewne.jp/contents/9427,,안녕 솔시에 만화 리뷰;사요나라 솔시에 리뷰,초반 1~3권 범위 QA: 공식 소개와 직접 리뷰는 19세기 말 파리의 화상 테오가 무명 화가인 동생 빈센트의 재능을 알리고 당시 미술 권력과 유통 질서를 바꾸려는 이야기를 설명한다. 고흐의 명성이 생긴 비밀과 역사적 재해석이 서사의 보상이며 연애 중심은 아니라는 직접 감상을 반영했다. 전체 결말 평가는 배제했다. 한국어 작품명으로 검색했으나 직접 Korean 본문은 확인되지 않았다. Conservative mappings: progression=2;strategy=4;pacing=2;mysteryReveal=2;worldBuilding=4;characterArcWeight=4;relationshipStructure=2;darkness=2;mentalStress=2;romance=0. Art는 optional 축이므로 분석하지 않았다.
