workId,axisId,state,value,confidence,evidenceId
work-0029e59a039dce3f6e74,progression,known,2,0.82,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,problemSolving,unknown,,,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,strategy,unknown,,,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,pacing,known,4,0.88,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,mysteryReveal,unknown,,,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,worldBuilding,known,2,0.88,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,characterArcWeight,known,3,0.84,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,relationshipStructure,known,2,0.82,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,comedy,known,2,0.72,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,darkness,known,3,0.86,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,mentalStress,unknown,,,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,romance,unknown,,,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,emotionalWarmth,unknown,,,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,artRealism,unknown,,,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,artDensity,unknown,,,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,visualSoftness,unknown,,,ev-batch-003-a-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,motionImpact,unknown,,,ev-batch-003-a-work-0029e59a039dce3f6e74
work-048a39f42bd18cb0823e,progression,known,2,0.72,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,problemSolving,unknown,,,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,strategy,known,2,0.70,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,pacing,known,2,0.75,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,mysteryReveal,unknown,,,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,worldBuilding,known,2,0.75,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,characterArcWeight,known,2,0.72,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,relationshipStructure,known,2,0.72,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,comedy,unknown,,,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,darkness,unknown,,,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,mentalStress,unknown,,,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,romance,unknown,,,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,emotionalWarmth,unknown,,,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,artRealism,unknown,,,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,artDensity,unknown,,,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,visualSoftness,unknown,,,ev-batch-003-a-work-048a39f42bd18cb0823e
work-048a39f42bd18cb0823e,motionImpact,unknown,,,ev-batch-003-a-work-048a39f42bd18cb0823e
work-04f35b4c99514d50231d,progression,unknown,,,ev-batch-003-a-work-04f35b4c99514d50231d
work-04f35b4c99514d50231d,problemSolving,unknown,,,ev-batch-003-a-work-04f35b4c99514d50231d
work-04f35b4c99514d50231d,strategy,unknown,,,ev-batch-003-a-work-04f35b4c99514d50231d
