position,workId,canonicalTitle,blockerCode,blockerDetails,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,recheckPath,koreanQueries,japaneseEvidenceUrls
"1","work-9c99d5d65e8e6a4a8465","少年メイド","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 少年メイド; Rakuten product=https://books.rakuten.co.jp/rb/13604799/","https://www.mangataisho.com/archives/2012.html","2012","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-022\frozen-work-set.csv","소년 메이드 만화 리뷰;쇼넨 메이드 리뷰","https://bookmeter.com/search?keyword=%E5%B0%91%E5%B9%B4%E3%83%A1%E3%82%A4%E3%83%89;https://reviewne.jp/contents?query=%E5%B0%91%E5%B9%B4%E3%83%A1%E3%82%A4%E3%83%89"
"2","work-9cfccaa87d8dc193f422","血界戦線","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 血界戦線; Rakuten product=https://books.rakuten.co.jp/rb/6272648/","https://www.mangataisho.com/archives/2011.html","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-022\frozen-work-set.csv","혈계전선 만화 리뷰;케카이 센센 리뷰","https://bookmeter.com/search?keyword=%E8%A1%80%E7%95%8C%E6%88%A6%E7%B7%9A;https://reviewne.jp/contents?query=%E8%A1%80%E7%95%8C%E6%88%A6%E7%B7%9A"
"3","work-9cfdc50b51526aad52a4","おんさのひびき","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for おんさのひびき; Rakuten product=https://books.rakuten.co.jp/rb/6454302/","https://www.mangataisho.com/archives/2011.html","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-022\frozen-work-set.csv","온사노 히비키 만화 리뷰;온사의 울림 리뷰","https://bookmeter.com/search?keyword=%E3%81%8A%E3%82%93%E3%81%95%E3%81%AE%E3%81%B2%E3%81%B3%E3%81%8D;https://reviewne.jp/contents?query=%E3%81%8A%E3%82%93%E3%81%95%E3%81%AE%E3%81%B2%E3%81%B3%E3%81%8D"
"4","work-9d2b58c5a982b7ddcbc6","ボーイズ・オン・ザ・ラン","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for ボーイズ・オン・ザ・ラン; Rakuten product=https://books.rakuten.co.jp/rb/3660647/","https://www.mangataisho.com/archives/2008.html","2008","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-022\frozen-work-set.csv","보이즈 온 더 런 만화 리뷰;보이즈 온 더 런 리뷰","https://bookmeter.com/search?keyword=%E3%83%9C%E3%83%BC%E3%82%A4%E3%82%BA%E3%83%BB%E3%82%AA%E3%83%B3%E3%83%BB%E3%82%B6%E3%83%BB%E3%83%A9%E3%83%B3;https://reviewne.jp/contents?query=%E3%83%9C%E3%83%BC%E3%82%A4%E3%82%BA%E3%83%BB%E3%82%AA%E3%83%B3%E3%83%BB%E3%82%B6%E3%83%BB%E3%83%A9%E3%83%B3"
"5","work-9d437b1a9711aeb3471d","花音","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 花音; Rakuten product=https://books.rakuten.co.jp/rb/760918/","https://shogakukan-comic.jp/shogakukan-mangasho-archives","1996","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-022\frozen-work-set.csv","카논 만화 리뷰;하나오토 리뷰","https://bookmeter.com/search?keyword=%E8%8A%B1%E9%9F%B3;https://reviewne.jp/contents?query=%E8%8A%B1%E9%9F%B3"
"6","work-9d521b89712c948b76ce","水女神は今日も恋をするか？","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 水女神は今日も恋をするか？; Rakuten product=https://books.rakuten.co.jp/rb/15831743/","https://tsugimanga.jp/winner/2019/comics","2019-08-22","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-022\frozen-work-set.csv","물의 여신은 오늘도 사랑을 할까 만화 리뷰;미즈 메가미와 쿄모 코이오 스루카 리뷰","https://bookmeter.com/search?keyword=%E6%B0%B4%E5%A5%B3%E7%A5%9E%E3%81%AF%E4%BB%8A%E6%97%A5%E3%82%82%E6%81%8B%E3%82%92%E3%81%99%E3%82%8B%E3%81%8B%EF%BC%9F;https://reviewne.jp/contents?query=%E6%B0%B4%E5%A5%B3%E7%A5%9E%E3%81%AF%E4%BB%8A%E6%97%A5%E3%82%82%E6%81%8B%E3%82%92%E3%81%99%E3%82%8B%E3%81%8B%EF%BC%9F"
"7","work-9de2b62d9ed781881670","箱入りドロップス","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 箱入りドロップス; Rakuten product=https://books.rakuten.co.jp/rb/11604370/","https://www.mangataisho.com/archives/2013.html","2013","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-022\frozen-work-set.csv","상자 속 드롭스 만화 리뷰;하코이리 드롭스 리뷰","https://bookmeter.com/search?keyword=%E7%AE%B1%E5%85%A5%E3%82%8A%E3%83%89%E3%83%AD%E3%83%83%E3%83%97%E3%82%B9;https://reviewne.jp/contents?query=%E7%AE%B1%E5%85%A5%E3%82%8A%E3%83%89%E3%83%AD%E3%83%83%E3%83%97%E3%82%B9"
"8","work-9e12ab5a319cfbf36307","セカイのミカタ","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for セカイのミカタ; Rakuten product=https://books.rakuten.co.jp/rb/6718495/","https://www.mangataisho.com/archives/2011.html","2011","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-022\frozen-work-set.csv","세계의 미카타 만화 리뷰;세카이노 미카타 리뷰","https://bookmeter.com/search?keyword=%E3%82%BB%E3%82%AB%E3%82%A4%E3%81%AE%E3%83%9F%E3%82%AB%E3%82%BF;https://reviewne.jp/contents?query=%E3%82%BB%E3%82%AB%E3%82%A4%E3%81%AE%E3%83%9F%E3%82%AB%E3%82%BF"
"9","work-9ea21464345e9489a6c2","魔法少女♡三十路","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 魔法少女♡三十路; Rakuten product=https://books.rakuten.co.jp/rb/17287310/","https://tsugimanga.jp/winner/2023/comics","2023-08-31","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-022\frozen-work-set.csv","마법소녀♡서른 만화 리뷰;마호 쇼조 미소지 리뷰","https://bookmeter.com/search?keyword=%E9%AD%94%E6%B3%95%E5%B0%91%E5%A5%B3%E2%99%A1%E4%B8%89%E5%8D%81%E8%B7%AF;https://reviewne.jp/contents?query=%E9%AD%94%E6%B3%95%E5%B0%91%E5%A5%B3%E2%99%A1%E4%B8%89%E5%8D%81%E8%B7%AF"
"10","work-9ea5b539398abf33389c","不器用な先輩。","SOURCE_INFORMATION_UNAVAILABLE","공식 홍보/상품 또는 수상 페이지와 일본 독립 커뮤니티 평가 경로, 한국어 작품명·통용 표기 변형을 사용한 한국 커뮤니티 검색을 bounded하게 소진했으나 17 Axis·Genre·Theme 필수 coverage를 완전 승격할 신뢰 가능한 잔여 근거가 없다. quota stretching 없이 SOURCE_INFORMATION_UNAVAILABLE로 terminal 차단한다. Art is optional.","Official source listing + Rakuten representative product for 不器用な先輩。; Rakuten product=https://books.rakuten.co.jp/rb/16218275/","https://tsugimanga.jp/winner/2020/comics","2020-08-19","2026-08-26","C:\Toys\konocomics\data\staging\catalog-expansion\canonical-mapping.csv;C:\Toys\konocomics\data\staging\catalog-expansion\batches\batch-022\frozen-work-set.csv","서투른 선배 만화 리뷰;부키요나 센파이 리뷰","https://bookmeter.com/search?keyword=%E4%B8%8D%E5%99%A8%E7%94%A8%E3%81%AA%E5%85%88%E8%BC%A9%E3%80%82;https://reviewne.jp/contents?query=%E4%B8%8D%E5%99%A8%E7%94%A8%E3%81%AA%E5%85%88%E8%BC%A9%E3%80%82"
